dedup_group_id,fraction,predictor,species,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_3131,cell,a*,Rhodotorula toruloides,10,-0.5272727272727272,1.0,1.0,0.11730806555020223,0.5792374258047123
asid_707,cell,a*,Rhodotorula toruloides,10,0.19894973017461143,1.0,1.0,0.5816179825309529,0.759584854217609
asid_711,cell,a*,Rhodotorula toruloides,10,,,,,
asid_7794,cell,a*,Rhodotorula toruloides,10,-0.3939393939393939,1.0,1.0,0.25999776683488757,0.5926317589170385
asid_1284,cell,a*,Rhodotorula toruloides,10,-0.6363636363636364,0.8562874251497006,1.0,0.04791172612997547,0.5792374258047123
asid_717,cell,a*,Rhodotorula toruloides,10,-0.4666666666666667,1.0,1.0,0.17393859716506632,0.5792374258047123
asid_718,cell,a*,Rhodotorula toruloides,10,,,,,
asid_721,cell,a*,Rhodotorula toruloides,10,,,,,
asid_724,cell,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.6842487867083337
asid_247,cell,a*,Rhodotorula toruloides,10,-0.4909090909090909,1.0,1.0,0.14965567342083677,0.5792374258047123
asid_13733,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_729,cell,a*,Rhodotorula toruloides,10,-0.47878787878787876,0.15768463073852296,1.0,0.1615229280174558,0.5792374258047123
asid_732,cell,a*,Rhodotorula toruloides,10,,,,,
asid_734,cell,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.3013972055888224,1.0,0.21449233253280775,0.5792374258047123
asid_735,cell,a*,Rhodotorula toruloides,10,0.1393939393939394,1.0,1.0,0.7009318849100584,0.8213218672015766
asid_737,cell,a*,Rhodotorula toruloides,10,-0.6484848484848484,1.0,1.0,0.04254012768448945,0.5792374258047123
asid_18098,cell,a*,Rhodotorula toruloides,10,,,,,
asid_740,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_9512,cell,a*,Rhodotorula toruloides,10,0.09697622757528539,1.0,1.0,0.7898482749872355,0.8807262329926298
asid_13779,cell,a*,Rhodotorula toruloides,10,-0.6,1.0,1.0,0.06668799999999996,0.5792374258047123
asid_744,cell,a*,Rhodotorula toruloides,10,0.29012942659282975,1.0,1.0,0.4161202535070595,0.6842487867083337
asid_745,cell,a*,Rhodotorula toruloides,10,,,,,
asid_746,cell,a*,Rhodotorula toruloides,10,0.30042704647952434,1.0,1.0,0.39898780712414983,0.6842487867083337
asid_748,cell,a*,Rhodotorula toruloides,10,0.6759608545789297,1.0,1.0,0.03189452759023199,0.5792374258047123
asid_749,cell,a*,Rhodotorula toruloides,10,,,,,
asid_750,cell,a*,Rhodotorula toruloides,10,,,,,
asid_756,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_9197,cell,a*,Rhodotorula toruloides,10,-0.3575757575757576,1.0,1.0,0.3103760917056799,0.6266309328593703
asid_758,cell,a*,Rhodotorula toruloides,10,-0.47878787878787876,1.0,1.0,0.1615229280174558,0.5792374258047123
asid_60,cell,a*,Rhodotorula toruloides,10,-0.47878787878787876,1.0,1.0,0.1615229280174558,0.5792374258047123
asid_763,cell,a*,Rhodotorula toruloides,10,-0.5515151515151515,0.8083832335329342,1.0,0.09840117666963498,0.5792374258047123
asid_764,cell,a*,Rhodotorula toruloides,10,,,,,
asid_765,cell,a*,Rhodotorula toruloides,10,0.09203146787097732,0.6646706586826348,1.0,0.8003776447383397,0.8886575056595412
asid_5383,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_773,cell,a*,Rhodotorula toruloides,10,0.4548567185582403,1.0,1.0,0.18656494869982135,0.5792374258047123
asid_2397,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_3878,cell,a*,Rhodotorula toruloides,10,0.17575757575757575,1.0,1.0,0.6271883447764844,0.7705674409410508
asid_32,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_3962,cell,a*,Rhodotorula toruloides,10,-0.6,1.0,1.0,0.06668799999999996,0.5792374258047123
asid_789,cell,a*,Rhodotorula toruloides,10,0.22424242424242424,1.0,1.0,0.5334005612725947,0.7368730373859675
asid_793,cell,a*,Rhodotorula toruloides,10,-0.12109983575845913,0.8562874251497006,1.0,0.7389449350734953,0.8461192088559524
asid_795,cell,a*,Rhodotorula toruloides,10,-0.5151515151515151,0.688622754491018,1.0,0.12755286970323426,0.5792374258047123
asid_800,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_3532,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_805,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_3476,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,1.0,1.0,0.20042268671194224,0.5792374258047123
asid_811,cell,a*,Rhodotorula toruloides,10,0.2606060606060606,0.15768463073852296,1.0,0.4670890543863402,0.7279213036066446
asid_821,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_15555,cell,a*,Rhodotorula toruloides,10,-0.6606060606060606,0.8562874251497006,1.0,0.03758837757140939,0.5792374258047123
asid_825,cell,a*,Rhodotorula toruloides,10,-0.5393939393939394,0.8083832335329342,1.0,0.1075931877824148,0.5792374258047123
asid_828,cell,a*,Rhodotorula toruloides,10,,,,,
asid_836,cell,a*,Rhodotorula toruloides,10,-0.34545454545454546,1.0,1.0,0.32822651147136733,0.6266309328593703
asid_46,cell,a*,Rhodotorula toruloides,10,-0.17407765595569785,1.0,1.0,0.6305360755569764,0.7705674409410508
asid_838,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_840,cell,a*,Rhodotorula toruloides,10,-0.5515151515151515,1.0,1.0,0.09840117666963498,0.5792374258047123
asid_842,cell,a*,Rhodotorula toruloides,10,-0.5151515151515151,0.15768463073852296,1.0,0.12755286970323426,0.5792374258047123
asid_7582,cell,a*,Rhodotorula toruloides,10,,,,,
asid_845,cell,a*,Rhodotorula toruloides,10,-0.3090909090909091,0.469061876247505,1.0,0.3848412302612835,0.6743856200806531
asid_31011,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,0.15768463073852296,1.0,0.34659350708733405,0.6430011029338235
asid_847,cell,a*,Rhodotorula toruloides,10,0.296969696969697,0.8562874251497006,1.0,0.4047016712701569,0.6842487867083337
asid_22189,cell,a*,Rhodotorula toruloides,10,0.3209107087394919,0.34930139720558884,1.0,0.3659440505528036,0.6590450570896942
asid_4230,cell,a*,Rhodotorula toruloides,10,-0.5878787878787879,1.0,1.0,0.07387770688865801,0.5792374258047123
asid_413,cell,a*,Rhodotorula toruloides,10,-0.5272727272727272,0.15768463073852296,1.0,0.11730806555020223,0.5792374258047123
asid_860,cell,a*,Rhodotorula toruloides,10,,,,,
asid_861,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,1.0,1.0,0.34659350708733405,0.6430011029338235
asid_867,cell,a*,Rhodotorula toruloides,10,-0.042948018339789416,0.8083832335329342,1.0,0.9062243097567702,0.9401285862302717
asid_873,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_580,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_447,cell,a*,Rhodotorula toruloides,10,-0.503030303030303,0.34930139720558884,1.0,0.13833369839449197,0.5792374258047123
asid_877,cell,a*,Rhodotorula toruloides,10,-0.41818181818181815,0.8083832335329342,1.0,0.22911284098281892,0.5792374258047123
asid_879,cell,a*,Rhodotorula toruloides,10,0.5828659631828564,1.0,1.0,0.07699231666639227,0.5792374258047123
asid_885,cell,a*,Rhodotorula toruloides,10,0.1393939393939394,0.8323353293413174,1.0,0.7009318849100584,0.8213218672015766
asid_319,cell,a*,Rhodotorula toruloides,10,0.12727272727272726,0.8562874251497006,1.0,0.7260570147627894,0.8378241557646314
asid_887,cell,a*,Rhodotorula toruloides,10,0.3333333333333333,1.0,1.0,0.34659350708733405,0.6430011029338235
asid_892,cell,a*,Rhodotorula toruloides,10,-0.41818181818181815,1.0,1.0,0.22911284098281892,0.5792374258047123
asid_12903,cell,a*,Rhodotorula toruloides,10,-0.5222329678670935,0.3013972055888224,1.0,0.12150291881711318,0.5792374258047123
asid_333,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.49700598802395207,1.0,0.6760651759978538,0.8037689914500946
asid_8614,cell,a*,Rhodotorula toruloides,10,-0.3696969696969697,0.15768463073852296,1.0,0.2930500752928223,0.6180478579909461
asid_901,cell,a*,Rhodotorula toruloides,10,-0.503030303030303,0.8083832335329342,1.0,0.13833369839449197,0.5792374258047123
asid_906,cell,a*,Rhodotorula toruloides,10,-0.41818181818181815,0.8562874251497006,1.0,0.22911284098281892,0.5792374258047123
asid_909,cell,a*,Rhodotorula toruloides,10,0.007456667517348202,1.0,1.0,0.9836894467235675,0.9873212220586933
asid_910,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,0.15768463073852296,1.0,0.20042268671194224,0.5792374258047123
asid_3235,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,0.34930139720558884,1.0,0.27625533338543595,0.6034819082585412
asid_916,cell,a*,Rhodotorula toruloides,10,0.23100410659842452,1.0,1.0,0.5207915330258043,0.7368730373859675
asid_273,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,1.0,1.0,0.20042268671194224,0.5792374258047123
asid_918,cell,a*,Rhodotorula toruloides,10,,,,,
asid_10230,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_924,cell,a*,Rhodotorula toruloides,10,,,,,
asid_321,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,0.469061876247505,1.0,0.27625533338543595,0.6034819082585412
asid_934,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,1.0,1.0,0.20042268671194224,0.5792374258047123
asid_935,cell,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.469061876247505,1.0,0.21449233253280775,0.5792374258047123
asid_30276,cell,a*,Rhodotorula toruloides,10,-0.23636363636363636,1.0,1.0,0.5108853175152002,0.7368730373859675
asid_937,cell,a*,Rhodotorula toruloides,10,-0.3090909090909091,1.0,1.0,0.3848412302612835,0.6743856200806531
asid_816,cell,a*,Rhodotorula toruloides,10,,,,,
asid_940,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,1.0,1.0,0.20042268671194224,0.5792374258047123
asid_941,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15752,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,1.0,1.0,0.27625533338543595,0.6034819082585412
asid_13785,cell,a*,Rhodotorula toruloides,10,-0.23928181646454105,1.0,1.0,0.5055248490013543,0.7368730373859675
asid_950,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_955,cell,a*,Rhodotorula toruloides,10,-0.34545454545454546,0.15768463073852296,1.0,0.32822651147136733,0.6266309328593703
asid_961,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,1.0,1.0,0.27625533338543595,0.6034819082585412
asid_17130,cell,a*,Rhodotorula toruloides,10,,,,,
asid_967,cell,a*,Rhodotorula toruloides,10,0.1393939393939394,0.6846307385229541,1.0,0.7009318849100584,0.8213218672015766
asid_1100,cell,a*,Rhodotorula toruloides,10,-0.3575757575757576,1.0,1.0,0.3103760917056799,0.6266309328593703
asid_970,cell,a*,Rhodotorula toruloides,10,-0.5878787878787879,0.8083832335329342,1.0,0.07387770688865801,0.5792374258047123
asid_1069,cell,a*,Rhodotorula toruloides,10,0.5145100586970259,1.0,1.0,0.12810991093231888,0.5792374258047123
asid_974,cell,a*,Rhodotorula toruloides,10,-0.7575757575757576,0.15768463073852296,1.0,0.011143446799694208,0.5792374258047123
asid_980,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_46427,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,0.469061876247505,1.0,0.34659350708733405,0.6430011029338235
asid_7067,cell,a*,Rhodotorula toruloides,10,-0.4303030303030303,1.0,1.0,0.21449233253280775,0.5792374258047123
asid_986,cell,a*,Rhodotorula toruloides,10,-0.3751832396884334,1.0,1.0,0.2853822954558142,0.6180478579909461
asid_987,cell,a*,Rhodotorula toruloides,10,-0.3696969696969697,0.8083832335329342,1.0,0.2930500752928223,0.6180478579909461
asid_992,cell,a*,Rhodotorula toruloides,10,-0.3575757575757576,1.0,1.0,0.3103760917056799,0.6266309328593703
asid_13789,cell,a*,Rhodotorula toruloides,10,-0.5757575757575758,1.0,1.0,0.08155281477260236,0.5792374258047123
asid_4053,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_998,cell,a*,Rhodotorula toruloides,10,-0.5636363636363636,0.15768463073852296,1.0,0.08972402831709125,0.5792374258047123
asid_11757,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1000,cell,a*,Rhodotorula toruloides,10,-0.23115669303779424,1.0,1.0,0.5205084159633655,0.7368730373859675
asid_1002,cell,a*,Rhodotorula toruloides,10,-0.6484848484848484,1.0,1.0,0.04254012768448945,0.5792374258047123
asid_1006,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,1.0,1.0,0.27625533338543595,0.6034819082585412
asid_579,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_1010,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1101,cell,a*,Rhodotorula toruloides,10,-0.6363636363636364,0.6367265469061876,1.0,0.04791172612997547,0.5792374258047123
asid_10688,cell,a*,Rhodotorula toruloides,10,,,,,
asid_3219,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1014,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_6927,cell,a*,Rhodotorula toruloides,10,-0.5515151515151515,0.8083832335329342,1.0,0.09840117666963498,0.5792374258047123
asid_2327,cell,a*,Rhodotorula toruloides,10,-0.5636363636363636,1.0,1.0,0.08972402831709125,0.5792374258047123
asid_4721,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1021,cell,a*,Rhodotorula toruloides,10,0.08510677611520903,1.0,1.0,0.8151715445415288,0.9006320138608802
asid_1022,cell,a*,Rhodotorula toruloides,10,-0.47878787878787876,0.15768463073852296,1.0,0.1615229280174558,0.5792374258047123
asid_1023,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1025,cell,a*,Rhodotorula toruloides,10,-0.4666666666666667,0.8083832335329342,1.0,0.17393859716506632,0.5792374258047123
asid_347,cell,a*,Rhodotorula toruloides,10,0.09693667772552662,1.0,1.0,0.7899323732727863,0.8807262329926298
asid_3559,cell,a*,Rhodotorula toruloides,10,0.5145100586970259,1.0,1.0,0.12810991093231888,0.5792374258047123
asid_1034,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1035,cell,a*,Rhodotorula toruloides,10,-0.45454545454545453,1.0,1.0,0.186904810349332,0.5792374258047123
asid_1037,cell,a*,Rhodotorula toruloides,10,0.3814398284627892,1.0,1.0,0.2767714731307304,0.6034819082585412
asid_3722,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_1045,cell,a*,Rhodotorula toruloides,10,-0.21212121212121213,1.0,1.0,0.5563057751029299,0.7385326862709775
asid_6319,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,1.0,1.0,0.6760651759978538,0.8037689914500946
asid_3492,cell,a*,Rhodotorula toruloides,10,-0.5272727272727272,1.0,1.0,0.11730806555020223,0.5792374258047123
asid_1053,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1054,cell,a*,Rhodotorula toruloides,10,0.3575757575757576,0.8562874251497006,1.0,0.3103760917056799,0.6266309328593703
asid_1056,cell,a*,Rhodotorula toruloides,10,-0.4909090909090909,1.0,1.0,0.14965567342083677,0.5792374258047123
asid_2350,cell,a*,Rhodotorula toruloides,10,-0.4909090909090909,0.34930139720558884,1.0,0.14965567342083677,0.5792374258047123
asid_1059,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1060,cell,a*,Rhodotorula toruloides,10,-0.43561561458929265,0.8083832335329342,1.0,0.20825788700156508,0.5792374258047123
asid_1062,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1236,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1066,cell,a*,Rhodotorula toruloides,10,0.34139437099945946,1.0,1.0,0.3343216792769983,0.6354252011641028
asid_2814,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.8083832335329342,1.0,0.6760651759978538,0.8037689914500946
asid_1071,cell,a*,Rhodotorula toruloides,10,-0.296969696969697,1.0,1.0,0.4047016712701569,0.6842487867083337
asid_1072,cell,a*,Rhodotorula toruloides,10,-0.1874873733122184,1.0,1.0,0.6039864983022589,0.7705674409410508
asid_1073,cell,a*,Rhodotorula toruloides,10,0.4303030303030303,1.0,1.0,0.21449233253280775,0.5792374258047123
asid_16487,cell,a*,Rhodotorula toruloides,10,-0.10303030303030303,0.6646706586826348,1.0,0.7769984634438898,0.8718571322475063
asid_38488,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,0.8083832335329342,1.0,0.20042268671194224,0.5792374258047123
asid_1078,cell,a*,Rhodotorula toruloides,10,-0.6271129383201788,0.8083832335329342,1.0,0.0523027863969688,0.5792374258047123
asid_1079,cell,a*,Rhodotorula toruloides,10,-0.6242424242424243,0.8083832335329342,1.0,0.053717767217167395,0.5792374258047123
asid_1376,cell,a*,Rhodotorula toruloides,10,-0.6,0.8083832335329342,1.0,0.06668799999999996,0.5792374258047123
asid_1084,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1085,cell,a*,Rhodotorula toruloides,10,-0.10004886391691559,0.6407185628742516,1.0,0.783320692702214,0.8767902000431764
asid_1086,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_1090,cell,a*,Rhodotorula toruloides,10,-0.22424242424242424,1.0,1.0,0.5334005612725947,0.7368730373859675
asid_1093,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1097,cell,a*,Rhodotorula toruloides,10,-0.32515880772997563,1.0,1.0,0.359267465344641,0.6590450570896942
asid_1098,cell,a*,Rhodotorula toruloides,10,-0.13839981229538187,1.0,1.0,0.7029830875777792,0.8227371902431283
asid_1103,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1105,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,1.0,1.0,0.27625533338543595,0.6034819082585412
asid_1106,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1111,cell,a*,Rhodotorula toruloides,10,-0.16363636363636364,0.6367265469061876,1.0,0.6514773427962428,0.7854764784526028
asid_1112,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_557,cell,a*,Rhodotorula toruloides,10,-0.47878787878787876,1.0,1.0,0.1615229280174558,0.5792374258047123
asid_41,cell,a*,Rhodotorula toruloides,10,0.5449492609130662,0.34930139720558884,1.0,0.10331591735410979,0.5792374258047123
asid_1117,cell,a*,Rhodotorula toruloides,10,,,,,
asid_6339,cell,a*,Rhodotorula toruloides,10,-0.38181818181818183,1.0,1.0,0.27625533338543595,0.6034819082585412
asid_1122,cell,a*,Rhodotorula toruloides,10,-0.3575757575757576,1.0,1.0,0.3103760917056799,0.6266309328593703
asid_1123,cell,a*,Rhodotorula toruloides,10,,,,,
asid_6342,cell,a*,Rhodotorula toruloides,10,-0.6121212121212121,0.8083832335329342,1.0,0.05997214247725524,0.5792374258047123
asid_1126,cell,a*,Rhodotorula toruloides,10,-0.20668788485122194,0.469061876247505,1.0,0.5666951380068741,0.7502832682142193
asid_1131,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1132,cell,a*,Rhodotorula toruloides,10,-0.4909090909090909,1.0,1.0,0.14965567342083677,0.5792374258047123
asid_1133,cell,a*,Rhodotorula toruloides,10,-0.6848484848484848,0.8083832335329342,1.0,0.02888279750673276,0.5792374258047123
asid_1136,cell,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.6842487867083337
asid_1137,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1138,cell,a*,Rhodotorula toruloides,10,0.05454545454545454,1.0,1.0,0.8810361811618526,0.9248291284121963
asid_1140,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1145,cell,a*,Rhodotorula toruloides,10,,,,,
asid_1149,cell,a*,Rhodotorula toruloides,10,-0.5757575757575758,0.469061876247505,1.0,0.08155281477260236,0.5792374258047123
asid_1151,cell,a*,Rhodotorula toruloides,10,,,,,
asid_305,cell,a*,Rhodotorula toruloides,10,-0.6121212121212121,0.8083832335329342,1.0,0.05997214247725524,0.5792374258047123
asid_1156,cell,a*,Rhodotorula toruloides,10,,,,,
