dedup_group_id,fraction,predictor,n_high,n_low,quantile,rank_biserial,empirical_p,empirical_fdr
asid_11526,supernatant,C*,72,63,0.25,0.0,,
asid_11531,supernatant,C*,72,63,0.25,-0.02557319223985899,0.5868263473053892,1.0
asid_11532,supernatant,C*,72,63,0.25,-0.06349206349206349,0.48502994011976047,1.0
asid_11533,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_11541,supernatant,C*,72,63,0.25,0.08399470899470896,0.48502994011976047,1.0
asid_11542,supernatant,C*,72,63,0.25,0.04298941798941802,0.6487025948103793,1.0
asid_11552,supernatant,C*,72,63,0.25,-0.022486772486772555,0.7904191616766467,1.0
asid_2774,supernatant,C*,72,63,0.25,0.0017636684303351524,1.0,1.0
asid_11559,supernatant,C*,72,63,0.25,0.020061728395061706,0.8383233532934131,1.0
asid_11560,supernatant,C*,72,63,0.25,-0.014550264550264647,0.9221556886227545,1.0
asid_11565,supernatant,C*,72,63,0.25,0.020943562610229227,0.782435129740519,1.0
asid_11566,supernatant,C*,72,63,0.25,-0.05753968253968256,0.5449101796407185,1.0
asid_23948,supernatant,C*,72,63,0.25,0.11860670194003531,0.24151696606786427,1.0
asid_11574,supernatant,C*,72,63,0.25,-0.19819223985890644,0.04790419161676647,1.0
asid_11576,supernatant,C*,72,63,0.25,0.0,,
asid_11578,supernatant,C*,72,63,0.25,-0.012345679012345734,0.6866267465069861,1.0
asid_11579,supernatant,C*,72,63,0.25,-0.040564373897707284,0.7584830339321357,1.0
asid_11580,supernatant,C*,72,63,0.25,0.1549823633156967,0.11976047904191617,1.0
asid_3366,supernatant,C*,72,63,0.25,0.05048500881834217,0.16367265469061876,1.0
asid_18776,supernatant,C*,72,63,0.25,-0.021164021164021163,0.5808383233532934,1.0
asid_13934,supernatant,C*,72,63,0.25,0.05246913580246915,0.720558882235529,1.0
asid_11589,supernatant,C*,72,63,0.25,-0.02689594356261016,0.7724550898203593,1.0
asid_11596,supernatant,C*,72,63,0.25,0.0570987654320988,0.36726546906187624,1.0
asid_11600,supernatant,C*,72,63,0.25,-0.001322751322751392,0.9860279441117764,1.0
asid_11344,supernatant,C*,72,63,0.25,-0.05467372134038806,0.5588822355289421,1.0
asid_11602,supernatant,C*,72,63,0.25,-0.03284832451499109,0.46506986027944114,1.0
asid_11603,supernatant,C*,72,63,0.25,-0.03152557319223992,0.5149700598802395,1.0
asid_4387,supernatant,C*,72,63,0.25,0.0,,
asid_6593,supernatant,C*,72,63,0.25,0.06613756613756616,0.590818363273453,1.0
asid_11614,supernatant,C*,72,63,0.25,-0.04012345679012341,0.6287425149700598,1.0
asid_11619,supernatant,C*,72,63,0.25,0.036816578483245155,0.6866267465069861,1.0
asid_11621,supernatant,C*,72,63,0.25,-0.06349206349206349,0.47305389221556887,1.0
asid_11895,supernatant,C*,72,63,0.25,0.017857142857142905,0.5269461077844312,1.0
asid_11624,supernatant,C*,72,63,0.25,0.0,,
asid_11625,supernatant,C*,72,63,0.25,0.0,,
asid_7621,supernatant,C*,72,63,0.25,-0.220679012345679,0.04590818363273453,1.0
asid_11627,supernatant,C*,72,63,0.25,-0.06613756613756605,0.10179640718562874,1.0
asid_11629,supernatant,C*,72,63,0.25,0.015873015873015928,0.874251497005988,1.0
asid_11631,supernatant,C*,72,63,0.25,-0.03835978835978837,0.6606786427145709,1.0
asid_11637,supernatant,C*,72,63,0.25,-0.01388888888888884,0.8922155688622755,1.0
asid_11639,supernatant,C*,72,63,0.25,-0.15410052910052907,0.19560878243512975,1.0
asid_11640,supernatant,C*,72,63,0.25,-0.014991181657848296,0.8762475049900199,1.0
asid_11645,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_11646,supernatant,C*,72,63,0.25,-0.021164021164021163,0.5668662674650699,1.0
asid_11647,supernatant,C*,72,63,0.25,-0.06944444444444442,0.47305389221556887,1.0
asid_21708,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_11653,supernatant,C*,72,63,0.25,-0.0022045855379189128,0.9580838323353293,1.0
asid_11659,supernatant,C*,72,63,0.25,0.020282186948853642,0.5409181636726547,1.0
asid_11666,supernatant,C*,72,63,0.25,0.11882716049382713,0.2375249500998004,1.0
asid_8461,supernatant,C*,72,63,0.25,-0.09038800705467365,0.3393213572854291,1.0
asid_11686,supernatant,C*,72,63,0.25,-0.016313932980599688,0.7764471057884231,1.0
asid_11687,supernatant,C*,72,63,0.25,-0.006393298059964803,0.9500998003992016,1.0
asid_37980,supernatant,C*,72,63,0.25,0.10052910052910058,0.24550898203592814,1.0
asid_11690,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_11692,supernatant,C*,72,63,0.25,0.06481481481481477,0.3073852295409182,1.0
asid_11693,supernatant,C*,72,63,0.25,-0.07892416225749566,0.37524950099800397,1.0
asid_11695,supernatant,C*,72,63,0.25,-0.055776014109347516,0.718562874251497,1.0
asid_3022,supernatant,C*,72,63,0.25,-0.0943562610229276,0.3153692614770459,1.0
asid_11697,supernatant,C*,72,63,0.25,-0.005952380952380931,0.9421157684630739,1.0
asid_11703,supernatant,C*,72,63,0.25,0.0,,
asid_11706,supernatant,C*,72,63,0.25,0.0,,
asid_32430,supernatant,C*,72,63,0.25,0.0044091710758377145,0.9640718562874252,1.0
asid_11714,supernatant,C*,72,63,0.25,0.0030864197530864335,0.9560878243512974,1.0
asid_11717,supernatant,C*,72,63,0.25,0.06349206349206349,0.041916167664670656,1.0
asid_11719,supernatant,C*,72,63,0.25,-0.10339506172839497,0.36327345309381237,1.0
asid_11722,supernatant,C*,72,63,0.25,0.000661375661375696,0.9840319361277445,1.0
asid_11729,supernatant,C*,72,63,0.25,-0.17195767195767186,0.1317365269461078,1.0
asid_11733,supernatant,C*,72,63,0.25,0.0,,
asid_11738,supernatant,C*,72,63,0.25,0.036375661375661394,0.7265469061876247,1.0
asid_13226,supernatant,C*,72,63,0.25,0.015873015873015928,0.37524950099800397,1.0
asid_2036,supernatant,C*,72,63,0.25,0.033068783068783025,0.31736526946107785,1.0
asid_11750,supernatant,C*,72,63,0.25,-0.15123456790123457,0.017964071856287425,1.0
asid_11751,supernatant,C*,72,63,0.25,0.0650352733686067,0.47105788423153694,1.0
asid_11752,supernatant,C*,72,63,0.25,-0.026675485008818445,0.7624750499001997,1.0
asid_11753,supernatant,C*,72,63,0.25,0.022486772486772444,0.7624750499001997,1.0
asid_11754,supernatant,C*,72,63,0.25,0.023368606701940076,0.8183632734530938,1.0
asid_11755,supernatant,C*,72,63,0.25,-0.03571428571428581,0.7365269461077845,1.0
asid_31874,supernatant,C*,72,63,0.25,0.02314814814814814,0.4550898203592814,1.0
asid_11761,supernatant,C*,72,63,0.25,0.04166666666666663,0.7385229540918163,1.0
asid_11764,supernatant,C*,72,63,0.25,-0.031305114638447984,0.654690618762475,1.0
asid_11767,supernatant,C*,72,63,0.25,-0.15233686067019403,0.13972055888223553,1.0
asid_11771,supernatant,C*,72,63,0.25,0.0,,
asid_20734,supernatant,C*,72,63,0.25,0.15674603174603174,0.1317365269461078,1.0
asid_11781,supernatant,C*,72,63,0.25,-0.04828042328042326,0.6526946107784432,1.0
asid_11786,supernatant,C*,72,63,0.25,0.018298059964726665,0.41317365269461076,1.0
asid_11787,supernatant,C*,72,63,0.25,-0.21957671957671954,0.17964071856287425,1.0
asid_11791,supernatant,C*,72,63,0.25,-0.03703703703703698,0.7025948103792415,1.0
asid_11798,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_11800,supernatant,C*,72,63,0.25,-0.25022045855379194,0.05788423153692615,1.0
asid_11807,supernatant,C*,72,63,0.25,0.03461199294532624,0.6986027944111777,1.0
asid_11808,supernatant,C*,72,63,0.25,0.0,,
asid_11811,supernatant,C*,72,63,0.25,-0.06657848324514992,0.16167664670658682,1.0
asid_11822,supernatant,C*,72,63,0.25,-0.016975308641975273,0.872255489021956,1.0
asid_11823,supernatant,C*,72,63,0.25,0.07363315696649031,0.4530938123752495,1.0
asid_11825,supernatant,C*,72,63,0.25,0.12477954144620806,0.2215568862275449,1.0
asid_11832,supernatant,C*,72,63,0.25,-0.06018518518518512,0.592814371257485,1.0
asid_11835,supernatant,C*,72,63,0.25,0.0771604938271605,0.4251497005988024,1.0
asid_11837,supernatant,C*,72,63,0.25,0.018738977072310425,0.8383233532934131,1.0
asid_11838,supernatant,C*,72,63,0.25,-0.08377425044091713,0.3473053892215569,1.0
asid_14075,supernatant,C*,72,63,0.25,0.0,,
asid_11841,supernatant,C*,72,63,0.25,0.12389770723104054,0.18962075848303392,1.0
asid_11843,supernatant,C*,72,63,0.25,0.0,,
asid_45690,supernatant,C*,72,63,0.25,0.10229276895943562,0.3393213572854291,1.0
asid_11848,supernatant,C*,72,63,0.25,0.13095238095238093,0.1437125748502994,1.0
asid_11851,supernatant,C*,72,63,0.25,-0.040564373897707284,0.5728542914171657,1.0
asid_11855,supernatant,C*,72,63,0.25,-0.06525573192239853,0.47105788423153694,1.0
asid_11859,supernatant,C*,72,63,0.25,-0.011904761904761862,0.844311377245509,1.0
asid_11863,supernatant,C*,72,63,0.25,0.03395061728395066,0.7065868263473054,1.0
asid_11865,supernatant,C*,72,63,0.25,-0.059964726631393406,0.500998003992016,1.0
asid_11867,supernatant,C*,72,63,0.25,0.15454144620811283,0.19560878243512975,1.0
asid_11871,supernatant,C*,72,63,0.25,-0.009479717813051236,0.9221556886227545,1.0
asid_11873,supernatant,C*,72,63,0.25,0.05555555555555558,0.5568862275449101,1.0
asid_11874,supernatant,C*,72,63,0.25,0.24029982363315694,0.021956087824351298,1.0
asid_11876,supernatant,C*,72,63,0.25,-0.11353615520282179,0.23952095808383234,1.0
asid_11881,supernatant,C*,72,63,0.25,0.07164902998236333,0.42714570858283435,1.0
asid_11885,supernatant,C*,72,63,0.25,0.024691358024691357,0.8562874251497006,1.0
asid_3577,supernatant,C*,72,63,0.25,-0.1221340388007055,0.20958083832335328,1.0
asid_11888,supernatant,C*,72,63,0.25,0.005291005291005346,0.9221556886227545,1.0
asid_11896,supernatant,C*,72,63,0.25,0.0030864197530864335,1.0,1.0
asid_11911,supernatant,C*,72,63,0.25,-0.01719576719576721,0.7005988023952096,1.0
asid_11914,supernatant,C*,72,63,0.25,0.011243386243386277,0.9421157684630739,1.0
asid_11919,supernatant,C*,72,63,0.25,-0.04034391534391535,0.6826347305389222,1.0
asid_11926,supernatant,C*,72,63,0.25,-0.05268959435626108,0.5988023952095808,1.0
asid_11930,supernatant,C*,72,63,0.25,0.022486772486772444,0.8183632734530938,1.0
asid_11934,supernatant,C*,72,63,0.25,0.008156966490299844,0.9481037924151696,1.0
asid_11941,supernatant,C*,72,63,0.25,-0.11904761904761907,0.20159680638722555,1.0
asid_11943,supernatant,C*,72,63,0.25,-0.06172839506172845,0.23353293413173654,1.0
asid_2248,supernatant,C*,72,63,0.25,0.02777777777777779,0.7405189620758483,1.0
asid_46052,supernatant,C*,72,63,0.25,0.1071428571428571,0.31736526946107785,1.0
asid_11967,supernatant,C*,72,63,0.25,0.07870370370370372,0.37524950099800397,1.0
asid_11968,supernatant,C*,72,63,0.25,-0.02491181657848318,0.7884231536926147,1.0
asid_11971,supernatant,C*,72,63,0.25,-0.10097001763668434,0.33532934131736525,1.0
asid_11973,supernatant,C*,72,63,0.25,-0.06635802469135799,0.48502994011976047,1.0
asid_10262,supernatant,C*,72,63,0.25,0.032627865961199265,0.7245508982035929,1.0
asid_11980,supernatant,C*,72,63,0.25,-0.11485890652557318,0.22355289421157684,1.0
asid_11984,supernatant,C*,72,63,0.25,-0.15167548500881844,0.10978043912175649,1.0
asid_11986,supernatant,C*,72,63,0.25,0.041005291005291045,0.4031936127744511,1.0
asid_9001,supernatant,C*,72,63,0.25,0.033068783068783025,0.313373253493014,1.0
asid_35561,supernatant,C*,72,63,0.25,0.05665784832451504,0.5508982035928144,1.0
asid_11994,supernatant,C*,72,63,0.25,0.00970017636684306,0.9181636726546906,1.0
asid_11998,supernatant,C*,72,63,0.25,-0.041446208112874805,0.7265469061876247,1.0
asid_11999,supernatant,C*,72,63,0.25,0.17239858906525574,0.14570858283433133,1.0
asid_12001,supernatant,C*,72,63,0.25,0.16269841269841268,0.2694610778443114,1.0
asid_12005,supernatant,C*,72,63,0.25,0.037257495590828915,0.7085828343313373,1.0
asid_12007,supernatant,C*,72,63,0.25,0.13183421516754845,0.32934131736526945,1.0
asid_12012,supernatant,C*,72,63,0.25,-0.00837742504409178,0.93812375249501,1.0
asid_12013,supernatant,C*,72,63,0.25,0.030643738977072288,0.6626746506986028,1.0
asid_12014,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_12015,supernatant,C*,72,63,0.25,0.015432098765432056,0.7624750499001997,1.0
asid_12019,supernatant,C*,72,63,0.25,0.017857142857142905,0.437125748502994,1.0
asid_12031,supernatant,C*,72,63,0.25,0.031746031746031744,0.5868263473053892,1.0
asid_12040,supernatant,C*,72,63,0.25,-0.01388888888888884,1.0,1.0
asid_12041,supernatant,C*,72,63,0.25,0.18540564373897706,0.05189620758483034,1.0
asid_12047,supernatant,C*,72,63,0.25,0.08840388007054678,0.17564870259481039,1.0
asid_12053,supernatant,C*,72,63,0.25,-0.03240740740740744,0.7624750499001997,1.0
asid_12054,supernatant,C*,72,63,0.25,-0.016313932980599688,0.8642714570858283,1.0
asid_12055,supernatant,C*,72,63,0.25,0.02777777777777779,0.7065868263473054,1.0
asid_12057,supernatant,C*,72,63,0.25,0.025352733686067053,0.810379241516966,1.0
asid_12060,supernatant,C*,72,63,0.25,-0.020061728395061706,0.8383233532934131,1.0
asid_12063,supernatant,C*,72,63,0.25,0.14792768959435632,0.20958083832335328,1.0
asid_12066,supernatant,C*,72,63,0.25,-0.11662257495590822,0.2874251497005988,1.0
asid_12067,supernatant,C*,72,63,0.25,0.13403880070546736,0.03592814371257485,1.0
asid_12069,supernatant,C*,72,63,0.25,0.05423280423280419,0.5409181636726547,1.0
asid_12071,supernatant,C*,72,63,0.25,-0.1141975308641976,0.2315369261477046,1.0
asid_12072,supernatant,C*,72,63,0.25,0.11243386243386244,0.18163672654690619,1.0
asid_12077,supernatant,C*,72,63,0.25,0.017416225749559033,0.6327345309381237,1.0
asid_12078,supernatant,C*,72,63,0.25,-0.09082892416225752,0.3273453093812375,1.0
asid_12079,supernatant,C*,72,63,0.25,0.10207231040564368,0.3153692614770459,1.0
asid_12084,supernatant,C*,72,63,0.25,-0.13337742504409178,0.18762475049900199,1.0
asid_39591,supernatant,C*,72,63,0.25,0.17945326278659612,0.06786427145708583,1.0
asid_12091,supernatant,C*,72,63,0.25,0.031305114638447984,0.8143712574850299,1.0
asid_12095,supernatant,C*,72,63,0.25,-0.05820105820105814,0.6606786427145709,1.0
asid_12096,supernatant,C*,72,63,0.25,0.0,,
asid_12099,supernatant,C*,72,63,0.25,0.011022927689594342,0.9161676646706587,1.0
asid_12101,supernatant,C*,72,63,0.25,0.11904761904761907,0.24151696606786427,1.0
asid_12107,supernatant,C*,72,63,0.25,0.0,,
asid_12108,supernatant,C*,72,63,0.25,0.07870370370370372,0.3852295409181637,1.0
asid_12109,supernatant,C*,72,63,0.25,-0.01940035273368612,0.8662674650698603,1.0
asid_12117,supernatant,C*,72,63,0.25,0.07407407407407407,0.4530938123752495,1.0
asid_4937,supernatant,C*,72,63,0.25,0.00044091710758376035,0.9960079840319361,1.0
asid_12131,supernatant,C*,72,63,0.25,0.0,,
asid_1477,supernatant,C*,72,63,0.25,0.03615520282186946,0.4311377245508982,1.0
asid_12138,supernatant,C*,72,63,0.25,-0.06327160493827155,0.26147704590818366,1.0
asid_12139,supernatant,C*,72,63,0.25,0.06393298059964725,0.5249500998003992,1.0
asid_45461,supernatant,C*,72,63,0.25,0.015873015873015928,0.8522954091816367,1.0
asid_12141,supernatant,C*,72,63,0.25,-0.10471781305114636,0.3073852295409182,1.0
asid_12145,supernatant,C*,72,63,0.25,0.04541446208112876,0.688622754491018,1.0
asid_12147,supernatant,C*,72,63,0.25,-0.04012345679012341,0.281437125748503,1.0
asid_12150,supernatant,C*,72,63,0.25,0.014109347442680775,0.8582834331337326,1.0
asid_12152,supernatant,C*,72,63,0.25,-0.05224867724867721,0.5968063872255489,1.0
asid_28767,supernatant,C*,72,63,0.25,0.06194885361552027,0.5069860279441117,1.0
asid_12159,supernatant,C*,72,63,0.25,-0.03527336860670194,0.6966067864271457,1.0
asid_12160,supernatant,C*,72,63,0.25,0.05511463844797182,0.5249500998003992,1.0
asid_12164,supernatant,C*,72,63,0.25,-0.033068783068783025,0.782435129740519,1.0
asid_12165,supernatant,C*,72,63,0.25,-0.006172839506172867,0.9680638722554891,1.0
asid_12166,supernatant,C*,72,63,0.25,-0.09060846560846558,0.38922155688622756,1.0
asid_12168,supernatant,C*,72,63,0.25,0.021604938271604923,0.8283433133732535,1.0
asid_12171,supernatant,C*,72,63,0.25,0.04673721340388004,0.6167664670658682,1.0
asid_12178,supernatant,C*,72,63,0.25,-0.08245149911816574,0.3912175648702595,1.0
asid_12179,supernatant,C*,72,63,0.25,0.06812169312169314,0.49500998003992014,1.0
asid_12183,supernatant,C*,72,63,0.25,0.11441798941798942,0.3093812375249501,1.0
asid_12186,supernatant,C*,72,63,0.25,-0.1814373897707231,0.20758483033932135,1.0
asid_12187,supernatant,C*,72,63,0.25,0.043209876543209846,0.6606786427145709,1.0
asid_12188,supernatant,C*,72,63,0.25,0.011022927689594342,0.9201596806387226,1.0
asid_39407,supernatant,C*,72,63,0.25,0.07297178130511461,0.41916167664670656,1.0
asid_12191,supernatant,C*,72,63,0.25,0.0443121693121693,0.6307385229540918,1.0
asid_12193,supernatant,C*,72,63,0.25,0.1585097001763669,0.1317365269461078,1.0
asid_12194,supernatant,C*,72,63,0.25,0.09700176366843039,0.2275449101796407,1.0
asid_5192,supernatant,C*,72,63,0.25,0.0,,
asid_12201,supernatant,C*,72,63,0.25,0.015873015873015928,0.6986027944111777,1.0
asid_12202,supernatant,C*,72,63,0.25,0.07186948853615516,0.13572854291417166,1.0
asid_12204,supernatant,C*,72,63,0.25,0.10758377425044097,0.1157684630738523,1.0
asid_4508,supernatant,C*,72,63,0.25,-0.16820987654320985,0.10179640718562874,1.0
asid_12208,supernatant,C*,72,63,0.25,0.0037477954144621295,0.9600798403193613,1.0
asid_12212,supernatant,C*,72,63,0.25,0.03880070546737213,0.41317365269461076,1.0
asid_12213,supernatant,C*,72,63,0.25,-0.06371252204585542,0.4810379241516966,1.0
asid_12221,supernatant,C*,72,63,0.25,-0.11463844797178124,0.2554890219560878,1.0
asid_12228,supernatant,C*,72,63,0.25,0.015873015873015928,0.780439121756487,1.0
asid_12229,supernatant,C*,72,63,0.25,-0.0535714285714286,0.6107784431137725,1.0
asid_12232,supernatant,C*,72,63,0.25,0.003306878306878258,0.9780439121756487,1.0
asid_48126,supernatant,C*,72,63,0.25,0.06437389770723101,0.3333333333333333,1.0
asid_12250,supernatant,C*,72,63,0.25,-0.07627865961199287,0.41916167664670656,1.0
asid_12251,supernatant,C*,72,63,0.25,-0.08950617283950613,0.4810379241516966,1.0
asid_12254,supernatant,C*,72,63,0.25,0.0,,
asid_12264,supernatant,C*,72,63,0.25,-0.02491181657848318,0.8263473053892215,1.0
asid_12268,supernatant,C*,72,63,0.25,-0.2242063492063493,0.021956087824351298,1.0
asid_12270,supernatant,C*,72,63,0.25,-0.13403880070546736,0.1437125748502994,1.0
asid_12271,supernatant,C*,72,63,0.25,0.0022045855379189128,0.7624750499001997,1.0
asid_12272,supernatant,C*,72,63,0.25,-0.03703703703703698,0.716566866267465,1.0
asid_12279,supernatant,C*,72,63,0.25,0.03417107583774248,0.45109780439121755,1.0
asid_12282,supernatant,C*,72,63,0.25,-0.14462081128747806,0.16766467065868262,1.0
asid_23086,supernatant,C*,72,63,0.25,-0.05731922398589062,0.49500998003992014,1.0
asid_12286,supernatant,C*,72,63,0.25,-0.005291005291005346,0.8303393213572854,1.0
asid_12293,supernatant,C*,72,63,0.25,0.008597883597883604,0.9441117764471058,1.0
asid_12301,supernatant,C*,72,63,0.25,-0.12455908289241613,0.20958083832335328,1.0
asid_12302,supernatant,C*,72,63,0.25,0.0,,
asid_12306,supernatant,C*,72,63,0.25,-0.07980599647266318,0.4111776447105788,1.0
asid_12308,supernatant,C*,72,63,0.25,-0.046516754850088216,0.6367265469061876,1.0
asid_12315,supernatant,C*,72,63,0.25,0.04298941798941802,0.7005988023952096,1.0
asid_12319,supernatant,C*,72,63,0.25,-0.07341269841269837,0.5209580838323353,1.0
asid_8514,supernatant,C*,72,63,0.25,0.11022927689594353,0.3153692614770459,1.0
asid_12338,supernatant,C*,72,63,0.25,-0.08002645502645511,0.4491017964071856,1.0
asid_12365,supernatant,C*,72,63,0.25,0.0017636684303351524,1.0,1.0
asid_12369,supernatant,C*,72,63,0.25,-0.07583774250440922,0.3393213572854291,1.0
asid_12371,supernatant,C*,72,63,0.25,0.0,,
asid_14066,supernatant,C*,72,63,0.25,0.0,1.0,1.0
asid_12380,supernatant,C*,72,63,0.25,0.10317460317460314,0.26746506986027946,1.0
asid_12385,supernatant,C*,72,63,0.25,0.09038800705467376,0.37325349301397204,1.0
asid_18611,supernatant,C*,72,63,0.25,-0.026014109347442638,0.8283433133732535,1.0
asid_12392,supernatant,C*,72,63,0.25,0.09126984126984128,0.38922155688622756,1.0
asid_12395,supernatant,C*,72,63,0.25,0.025573192239858877,0.7544910179640718,1.0
asid_12396,supernatant,C*,72,63,0.25,-0.029541446208112943,0.7405189620758483,1.0
asid_12397,supernatant,C*,72,63,0.25,0.09634038800705469,0.3413173652694611,1.0
asid_11593,supernatant,C*,72,63,0.25,0.0,,
asid_12402,supernatant,C*,72,63,0.25,0.0,,
asid_12407,supernatant,C*,72,63,0.25,0.0,,
asid_12409,supernatant,C*,72,63,0.25,-0.061287477954144576,0.5089820359281437,1.0
asid_12410,supernatant,C*,72,63,0.25,0.02821869488536155,0.7904191616766467,1.0
asid_12414,supernatant,C*,72,63,0.25,0.15696649029982368,0.15568862275449102,1.0
asid_12415,supernatant,C*,72,63,0.25,-0.17041446208112876,0.15169660678642716,1.0
asid_12419,supernatant,C*,72,63,0.25,0.13095238095238093,0.16766467065868262,1.0
asid_12422,supernatant,C*,72,63,0.25,-0.023368606701940076,0.8143712574850299,1.0
asid_12431,supernatant,C*,72,63,0.25,0.013668430335097015,0.8922155688622755,1.0
asid_12434,supernatant,C*,72,63,0.25,-0.019620811287478057,0.8423153692614771,1.0
asid_12437,supernatant,C*,72,63,0.25,-0.09369488536155202,0.34530938123752497,1.0
asid_12438,supernatant,C*,72,63,0.25,-0.10736331569664892,0.29141716566866266,1.0
asid_22284,supernatant,C*,72,63,0.25,0.09171075837742504,0.5688622754491018,1.0
asid_12443,supernatant,C*,72,63,0.25,-0.09082892416225752,0.405189620758483,1.0
asid_1646,supernatant,C*,72,63,0.25,-0.12014991181657853,0.1996007984031936,1.0
asid_12451,supernatant,C*,72,63,0.25,0.024250440917107596,0.8283433133732535,1.0
asid_17674,supernatant,C*,72,63,0.25,-0.06106701940035264,0.592814371257485,1.0
asid_12459,supernatant,C*,72,63,0.25,0.14484126984126988,0.16766467065868262,1.0
asid_12462,supernatant,C*,72,63,0.25,-0.07738095238095233,0.4411177644710579,1.0
asid_12465,supernatant,C*,72,63,0.25,-0.041446208112874805,0.6966067864271457,1.0
asid_12468,supernatant,C*,72,63,0.25,-0.0443121693121693,0.6606786427145709,1.0
asid_12473,supernatant,C*,72,63,0.25,0.04872134038800702,0.17564870259481039,1.0
asid_12474,supernatant,C*,72,63,0.25,0.08994708994709,0.1656686626746507,1.0
asid_12475,supernatant,C*,72,63,0.25,0.0050705467372134105,0.9441117764471058,1.0
asid_12477,supernatant,C*,72,63,0.25,0.07407407407407407,0.4630738522954092,1.0
asid_12479,supernatant,C*,72,63,0.25,-0.0037477954144620185,0.9740518962075848,1.0
asid_12486,supernatant,C*,72,63,0.25,0.0,,
asid_12490,supernatant,C*,72,63,0.25,-0.06261022927689597,0.5528942115768463,1.0
asid_12498,supernatant,C*,72,63,0.25,-0.09942680776014101,0.4870259481037924,1.0
asid_12503,supernatant,C*,72,63,0.25,-0.04387125220458543,0.6167664670658682,1.0
asid_12512,supernatant,C*,72,63,0.25,0.06172839506172845,0.44510978043912175,1.0
asid_12515,supernatant,C*,72,63,0.25,-0.004629629629629539,0.9421157684630739,1.0
asid_12523,supernatant,C*,72,63,0.25,-0.14704585537918868,0.18762475049900199,1.0
asid_8782,supernatant,C*,72,63,0.25,-0.040564373897707284,0.6986027944111777,1.0
asid_12527,supernatant,C*,72,63,0.25,-0.06327160493827155,0.5029940119760479,1.0
asid_12531,supernatant,C*,72,63,0.25,-0.012125220458553798,0.9021956087824351,1.0
asid_12534,supernatant,C*,72,63,0.25,0.01851851851851849,0.9001996007984032,1.0
asid_36685,supernatant,C*,72,63,0.25,0.0015432098765432167,0.9960079840319361,1.0
asid_12537,supernatant,C*,72,63,0.25,-0.08333333333333326,0.37325349301397204,1.0
asid_12543,supernatant,C*,72,63,0.25,0.0928130511463845,0.04590818363273453,1.0
asid_12545,supernatant,C*,72,63,0.25,0.0335097001763669,0.24151696606786427,1.0
asid_12547,supernatant,C*,72,63,0.25,0.1071428571428571,0.2155688622754491,1.0
asid_12552,supernatant,C*,72,63,0.25,-0.0443121693121693,0.6367265469061876,1.0
asid_12554,supernatant,C*,72,63,0.25,-0.11463844797178124,0.2694610778443114,1.0
asid_12557,supernatant,C*,72,63,0.25,-0.010141093474426821,0.8842315369261478,1.0
asid_12559,supernatant,C*,72,63,0.25,-0.0306437389770724,0.7425149700598802,1.0
asid_12561,supernatant,C*,72,63,0.25,0.12588183421516752,0.19760479041916168,1.0
asid_14787,supernatant,C*,72,63,0.25,0.017857142857142905,0.7345309381237525,1.0
asid_12565,supernatant,C*,72,63,0.25,-0.03880070546737224,0.41317365269461076,1.0
asid_12566,supernatant,C*,72,63,0.25,-0.02314814814814814,0.812375249500998,1.0
asid_12569,supernatant,C*,72,63,0.25,-0.0714285714285714,0.5029940119760479,1.0
asid_12570,supernatant,C*,72,63,0.25,0.026234567901234573,0.7884231536926147,1.0
asid_12572,supernatant,C*,72,63,0.25,0.043209876543209846,0.46706586826347307,1.0
asid_12575,supernatant,C*,72,63,0.25,0.0593033509700176,0.5169660678642715,1.0
asid_12579,supernatant,C*,72,63,0.25,-0.02557319223985899,0.5568862275449101,1.0
asid_12580,supernatant,C*,72,63,0.25,-0.007495590828924259,0.9321357285429142,1.0
asid_12582,supernatant,C*,72,63,0.25,-0.014329805996472711,0.8962075848303394,1.0
asid_12583,supernatant,C*,72,63,0.25,-0.18584656084656093,0.06986027944111776,1.0
asid_12585,supernatant,C*,72,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_12589,supernatant,C*,72,63,0.25,0.08774250440917108,0.10778443113772455,1.0
asid_12590,supernatant,C*,72,63,0.25,0.017857142857142905,0.5528942115768463,1.0
asid_12591,supernatant,C*,72,63,0.25,0.02182539682539686,0.7884231536926147,1.0
asid_12593,supernatant,C*,72,63,0.25,0.09744268077601415,0.3193612774451098,1.0
asid_12597,supernatant,C*,72,63,0.25,0.04761904761904767,0.6127744510978044,1.0
asid_12601,supernatant,C*,72,63,0.25,-0.17394179894179884,0.06387225548902195,1.0
asid_12602,supernatant,C*,72,63,0.25,0.15873015873015872,0.11976047904191617,1.0
asid_12604,supernatant,C*,72,63,0.25,0.026234567901234573,0.7684630738522954,1.0
asid_12613,supernatant,C*,72,63,0.25,-0.11948853615520272,0.2954091816367265,1.0
asid_12615,supernatant,C*,72,63,0.25,0.015652557319223992,0.874251497005988,1.0
