dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_3847,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.885474615891212,0.01990049751243781,0.5413252042176386
asid_33492,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3580243195061712,0.8109452736318408,0.976887557981267
asid_33506,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_33507,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.7731755195051164,0.15422885572139303,0.6964407377467572
asid_33511,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.024797962414140784,0.9751243781094527,1.0
asid_33514,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.030932226358914,0.06965174129353234,0.636045064082969
asid_33519,supernatant,color,Rhodotorula mucilaginosa,206,3,200,10.390915874331995,0.014925373134328358,0.4953388397816741
asid_33527,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.8557213930348259,0.9860025714126
asid_33531,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.6169154228855721,0.9062408912321361
asid_33547,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.0666842638225944,0.5024875621890548,0.870735037216755
asid_33548,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04513258004453746,0.9502487562189055,1.0
asid_33549,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8254365616594441,0.48258706467661694,0.8641400992244991
asid_33553,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.022252934797961643,0.9751243781094527,1.0
asid_33581,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4940935606166477,0.4079601990049751,0.8372287053824334
asid_33583,supernatant,color,Rhodotorula mucilaginosa,206,3,200,9.265357145687858,0.009950248756218905,0.48131981601426826
asid_33592,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1785964868698784,0.2736318407960199,0.8005975826999098
asid_33615,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.39159713072751856,0.07960199004975124,0.6448012701107417
asid_33622,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.563899868247745,0.08955223880597014,0.6476433067385218
asid_33627,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2531604556684215,0.2885572139303483,0.8089541358271519
asid_33675,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.31725192138253533,0.22388059701492538,0.7663202678197797
asid_33677,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03209586780656082,0.9900497512437811,1.0
asid_33684,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04324921749071109,0.900497512437811,1.0
asid_33725,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0410105903584963,0.8059701492537313,0.9742130929510863
asid_23960,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9792757079459307,0.27860696517412936,0.8023348575851437
asid_33740,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1271071481050967,0.31343283582089554,0.8193356439824837
asid_33759,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.753444062069093,0.2835820895522388,0.807366554236038
asid_33771,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4896194196626311,0.6318407960199005,0.9127380424262685
asid_33772,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3607417736214984,0.5373134328358209,0.880496844635881
asid_33776,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.11178547903284652,0.3880597014925373,0.8316723592070994
asid_33777,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.0957870995349595,0.05970149253731343,0.6215622395636032
asid_33819,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.12910038311645167,0.5323383084577115,0.8788038237659097
asid_33835,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.571821333376306,0.30845771144278605,0.8165291251537871
asid_33844,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015582872484401378,0.9701492537313433,1.0
asid_33858,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.323299373645455,0.11940298507462686,0.6698455207550866
asid_33861,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6578569071524498,0.6666666666666666,0.929400036251586
asid_33902,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.097054207940232,0.263681592039801,0.7918169037681286
asid_33916,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5123999073133518,0.14925373134328357,0.6869825022106701
asid_33927,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13583566395800517,0.8009950248756219,0.9725555268884091
asid_33929,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1954361244787606,0.36318407960199006,0.8305822742160697
asid_33931,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9886608631697982,0.8009950248756219,0.9725555268884091
asid_11958,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.385940776603775,0.07462686567164178,0.6366876102019022
asid_33949,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.507140454331079,0.04975124378109453,0.6066575564508019
asid_33955,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0691224225249698,0.5223880597014925,0.8762004501535501
asid_33957,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015582872484401378,0.7960199004975125,0.971113975684272
asid_33959,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.19353334215304585,0.7711442786069652,0.963922063414308
asid_33960,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9590741845400998,0.014925373134328358,0.4953388397816741
asid_33966,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1298361220382276,0.48756218905472637,0.866392349463909
asid_33972,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.800236713066738,0.7761194029850746,0.963922063414308
asid_8844,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2832241293961033,0.5124378109452736,0.8736574815035381
asid_34008,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.611018319987011,0.1044776119402985,0.6553014742799763
asid_34010,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0129131010480705,0.3383084577114428,0.8282055941348403
asid_34015,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.3017325705131952,0.5472636815920398,0.8838092999569083
asid_34037,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.601269961202547,0.03482587064676617,0.5822527874181163
asid_34045,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.007886437336992458,1.0,1.0
asid_34065,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.043302224263811695,0.8407960199004975,0.9842880347122832
asid_34070,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.9985969198550038,0.19402985074626866,0.744398099290305
asid_34099,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.3141260300459408,0.43283582089552236,0.8451506746541473
asid_34116,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1306505238828777,0.22885572139303484,0.7715040837888141
asid_34125,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7964853309121054,0.6318407960199005,0.9127380424262685
asid_34130,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.9214019419205215,0.004975124378109453,0.3985929726368159
asid_1955,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.99403221400928,0.01990049751243781,0.5413252042176386
asid_34189,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4732708459973765,0.2835820895522388,0.807366554236038
asid_34209,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.14939818091147572,0.7711442786069652,0.963922063414308
asid_34214,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.223562043379047,0.07462686567164178,0.6366876102019022
asid_34233,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.02498821178221533,0.9950248756218906,1.0
asid_34277,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.108559198273497,0.20398009950248755,0.7516406469270607
asid_34278,supernatant,color,Rhodotorula mucilaginosa,206,3,200,11.30193220615854,0.01990049751243781,0.5413252042176386
asid_34292,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5224321928546942,0.8756218905472637,0.9936375442693581
asid_34311,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.5970149253731343,0.9032735408234719
asid_34313,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6350176422496361,0.7412935323383084,0.9523885209382802
asid_34326,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6766538860434821,0.5621890547263682,0.8906610159460691
asid_34355,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.137887311145505,0.6069651741293532,0.9062408912321361
asid_34363,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3200005167331028,0.835820895522388,0.9829522114199644
asid_34382,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3576494440804936,0.8059701492537313,0.9742130929510863
asid_34403,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2554527465481442,0.12935323383084577,0.6743860767337688
asid_34404,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4985695667925256,0.5422885572139303,0.8820252425422451
asid_34416,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2480174717193222,0.6915422885572139,0.9376922080066413
asid_34457,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.839880230841686,0.16417910447761194,0.7074187884108868
asid_34470,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.2823884449969682,0.5422885572139303,0.8820252425422451
asid_34471,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.20680735954772445,0.2537313432835821,0.78920683208163
asid_34472,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1623412011249457,0.5671641791044776,0.8926133604537166
asid_34473,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7927378572671842,0.4228855721393035,0.8402812521388409
asid_34480,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.8557213930348259,0.9860025714126
asid_34481,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06420875433877882,0.20398009950248755,0.7516406469270607
asid_34482,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.16597499787792458,0.4577114427860697,0.8556016853392535
asid_34488,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.07279474009158093,0.5422885572139303,0.8820252425422451
asid_34500,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.694039152244045,0.3383084577114428,0.8282055941348403
asid_34524,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8604677128631693,0.6268656716417911,0.9104245096567861
asid_34529,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.050422589652384886,0.8955223880597015,0.9996279622893479
asid_34535,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2986778348665666,0.36318407960199006,0.8305822742160697
asid_34541,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2656756546645056,0.3681592039800995,0.8305822742160697
asid_34546,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.407090615670654,0.07462686567164178,0.6366876102019022
asid_34549,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.15685560423241895,0.8855721393034826,0.9966574065580788
asid_34570,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.0893058230327597,0.07960199004975124,0.6448012701107417
asid_34585,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9565007322124757,0.3781094527363184,0.8316723592070994
asid_34587,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.997947013658063,0.03980099502487562,0.5822527874181163
asid_34593,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4522977566136888,0.4228855721393035,0.8402812521388409
asid_34598,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5092622018213433,0.03980099502487562,0.5822527874181163
asid_34601,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.15739179369620615,0.30845771144278605,0.8165291251537871
asid_34604,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3420521344216922,0.30845771144278605,0.8165291251537871
asid_34608,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7403285251037914,0.07960199004975124,0.6448012701107417
asid_34609,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5766590389016528,0.014925373134328358,0.4953388397816741
asid_34612,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.340769528576857,0.21890547263681592,0.7651246155046174
asid_34619,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.187349294512387,0.1890547263681592,0.736050197002837
asid_34631,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6376132503871759,0.15920398009950248,0.7016058512764924
asid_34643,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.373134328358209,0.8305822742160697
asid_34661,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8288397661027602,0.36318407960199006,0.8305822742160697
asid_34665,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0691224225249698,0.5920398009950248,0.901063840784206
asid_34698,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.57862999451379,0.03482587064676617,0.5822527874181163
asid_34701,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9136083363620173,0.13432835820895522,0.6759260615470245
asid_34703,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.4457512087328723,0.3880597014925373,0.8316723592070994
asid_34709,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.429799464657549,0.10945273631840796,0.661814747019619
asid_34710,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.677896199358088,0.10945273631840796,0.661814747019619
asid_34728,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.0112910703742273,0.2537313432835821,0.78920683208163
asid_34736,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.581977812277955,0.12935323383084577,0.6743860767337688
asid_34741,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7139644041077418,0.5124378109452736,0.8736574815035381
asid_34747,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.275764878255359,0.5572139303482587,0.8882681261808477
asid_34767,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2697416787538032,0.3283582089552239,0.827756497747252
asid_34771,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.02048696819633733,0.9552238805970149,1.0
asid_34782,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.008787832181724298,0.9800995024875622,1.0
asid_34784,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.394637943071075,0.07462686567164178,0.6366876102019022
asid_34788,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0593934387924264,0.20398009950248755,0.7516406469270607
asid_34795,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.132963285043047,0.527363184079602,0.8788038237659097
asid_34826,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.3781094527363184,0.8316723592070994
asid_34845,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.331492969263536,0.2537313432835821,0.78920683208163
asid_34857,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.726967171586125,0.5870646766169154,0.8997680852946447
asid_34868,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8973913470186972,0.7313432835820896,0.9498385730919869
asid_34875,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.027012486392891,0.07462686567164178,0.6366876102019022
asid_3404,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.34695350791798774,0.8955223880597015,0.9996279622893479
asid_34916,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1245018479695545,0.5870646766169154,0.8997680852946447
asid_34917,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0458631656204034,0.1044776119402985,0.6553014742799763
asid_16276,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.333498201374937,0.05472636815920398,0.6113495702316305
asid_34928,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.315010110201229,0.01990049751243781,0.5413252042176386
asid_34936,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7899263062099635,0.20398009950248755,0.7516406469270607
asid_34944,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.540330724341743,0.7711442786069652,0.963922063414308
asid_34974,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04961766921621802,0.43781094527363185,0.8482431973892112
asid_34998,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.000853665819818,0.30845771144278605,0.8165291251537871
asid_35001,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4541075811325754,0.38308457711442784,0.8316723592070994
asid_35006,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.01899459157561978,0.9850746268656716,1.0
asid_35007,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0978568346577049,0.7960199004975125,0.971113975684272
asid_35009,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.4503460711653133,0.2885572139303483,0.8089541358271519
asid_35013,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2901842288158605,0.835820895522388,0.9829522114199644
asid_35021,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5782646582258621,0.8955223880597015,0.9996279622893479
asid_35025,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.5444224875155896,0.21393034825870647,0.7583324304849758
asid_35047,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2560478905169248,0.4079601990049751,0.8372287053824334
asid_35066,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.472636815920398,0.8612101185614217
asid_35077,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5519354731424073,0.13930348258706468,0.6770413336162788
asid_35107,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.310267896875189,0.1890547263681592,0.736050197002837
asid_36326,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8053806954867468,0.5970149253731343,0.9032735408234719
asid_35125,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.4554198646560508,0.23880597014925373,0.776952799454504
asid_35147,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7835110987248299,0.6915422885572139,0.9376922080066413
asid_35171,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5254297652271589,0.6766169154228856,0.9336257356918315
asid_35189,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.682460590539108,0.0845771144278607,0.6476433067385218
asid_36661,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1409749670618794,0.2537313432835821,0.78920683208163
asid_52581,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.423782392580392,0.11442786069651742,0.6656027858438945
asid_35244,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3939384962911845,0.7860696517412935,0.9676082437410832
asid_35247,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2515540785470876,0.20398009950248755,0.7516406469270607
asid_35251,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.3701005653098264,0.17412935323383086,0.7191689558650566
asid_35252,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.06965174129353234,0.636045064082969
asid_3185,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3271480237815467,0.4975124378109453,0.8697562307792778
asid_35263,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.8557213930348259,0.9860025714126
asid_35264,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.5294386390513637,0.1691542288557214,0.7126855451583496
asid_22730,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08460646183516474,0.7761194029850746,0.963922063414308
asid_35276,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.007742179426713847,0.9502487562189055,1.0
asid_35298,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.39159713072751856,0.07960199004975124,0.6448012701107417
asid_35317,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.11840833676262719,0.7064676616915423,0.941620206738597
asid_35327,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6713230440154803,0.3681592039800995,0.8305822742160697
asid_35328,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.375771937965169,0.03482587064676617,0.5822527874181163
asid_35337,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8398098305098074,0.3383084577114428,0.8282055941348403
asid_16341,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7796792038742524,0.31840796019900497,0.8235242451048665
asid_35360,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7016909806211515,0.3681592039800995,0.8305822742160697
asid_35364,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7722180923902897,0.572139303482587,0.8942674222243453
asid_35370,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5623336925908688,0.5174129353233831,0.8751558059939458
asid_35371,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.4776136221630622,0.38308457711442784,0.8316723592070994
asid_35414,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08652314632399793,0.746268656716418,0.9550711437198135
asid_35417,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.41882197595236903,0.7761194029850746,0.963922063414308
asid_35420,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03379788673521489,0.7114427860696517,0.9442016010281195
asid_35430,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8090371773694187,0.27860696517412936,0.8023348575851437
asid_35433,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.06467661691542288,0.636045064082969
asid_34256,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9297131221271684,0.05472636815920398,0.6113495702316305
asid_35455,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.007316264898577174,0.9900497512437811,1.0
asid_35457,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.759412446491865,0.5970149253731343,0.9032735408234719
asid_35461,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_35467,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.563759350538021,0.3333333333333333,0.8278840720109791
asid_35469,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.725213574478403,0.11442786069651742,0.6656027858438945
asid_35482,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.889851261199283,0.27860696517412936,0.8023348575851437
asid_35486,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.045975560273973,0.24875621890547264,0.7856467585080449
asid_35491,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3459169975142231,0.417910447761194,0.838519202072206
asid_35493,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1619465091408756,0.8855721393034826,0.9966574065580788
asid_35506,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.15183203431774928,0.3681592039800995,0.8305822742160697
asid_35513,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.154489960701653,0.2736318407960199,0.8005975826999098
asid_35535,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.396206505138366,0.1044776119402985,0.6553014742799763
asid_35540,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.9012213311145842,0.0845771144278607,0.6476433067385218
asid_35560,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.167042239721127,0.32338308457711445,0.8257703018770689
asid_35569,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3478400883160475,0.8805970149253731,0.9950988857366063
asid_35574,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.9804029783821306,0.4079601990049751,0.8372287053824334
asid_35578,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8596403252048503,0.5323383084577115,0.8788038237659097
asid_35589,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5235060759931685,0.736318407960199,0.9514799991975605
asid_35614,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6685782213888842,0.5174129353233831,0.8751558059939458
asid_35615,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.645538500436146,0.39303482587064675,0.8353517387157476
asid_35620,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04961766921621802,0.9353233830845771,1.0
asid_35631,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.45344550383504156,0.835820895522388,0.9829522114199644
asid_35637,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.21501335962250323,0.263681592039801,0.7918169037681286
asid_35641,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.18479977215088184,0.29850746268656714,0.8152314327165768
asid_35644,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.227104543462019,0.11940298507462686,0.6698455207550866
asid_35647,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.760831628200322,0.06965174129353234,0.636045064082969
asid_35658,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.401375403798966,0.04477611940298507,0.5924891670678863
asid_35688,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.911118036011203,0.4129353233830846,0.8375497906039424
asid_35694,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.4617831191288815,0.2537313432835821,0.78920683208163
asid_35700,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.012055876345926,0.15920398009950248,0.7016058512764924
asid_35709,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.2486578680496905,0.07462686567164178,0.6366876102019022
asid_35715,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.298296643380354,0.8258706467661692,0.9804704193779886
asid_35748,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.909114407307584,0.3582089552238806,0.8305822742160697
asid_35750,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,0.746268656716418,0.9550711437198135
asid_35760,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.536673120398973,0.06965174129353234,0.636045064082969
asid_35771,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.0562938012246832,0.6218905472636815,0.9083446178876305
asid_35776,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03580471168413624,0.945273631840796,1.0
asid_35793,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015582872484401378,0.9800995024875622,1.0
asid_35797,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.879710624486393,0.11442786069651742,0.6656027858438945
asid_35801,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.5124378109452736,0.8736574815035381
asid_35813,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0823442332242621,0.8507462686567164,0.9860025714126
asid_35825,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.877660387191781,0.23880597014925373,0.776952799454504
asid_35828,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.25683501735534264,0.1044776119402985,0.6553014742799763
asid_35830,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.39021821553080827,0.7512437810945274,0.9572570794140629
asid_14966,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.774379782783626,0.18407960199004975,0.7294189792921021
asid_35847,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.9930349944125965,0.31840796019900497,0.8235242451048665
asid_35854,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.16420092317196122,0.8208955223880597,0.9797816087161956
asid_35857,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.405622560923689,0.3880597014925373,0.8316723592070994
asid_35870,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8456606653066956,0.6119402985074627,0.9062408912321361
asid_35893,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.39459391196612614,0.1791044776119403,0.724828894203018
asid_35897,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1781542097774036,0.8955223880597015,0.9996279622893479
asid_35901,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9039790273488961,0.009950248756218905,0.48131981601426826
