dedup_group_id,fraction,predictor,species,n_strains,n_perm,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_42918,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.04813383676614889,0.46706586826347307,0.9454960413161888,0.48888034433757754,0.9175248111483155
asid_42926,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.07764990085106346,0.20159680638722555,0.8257018896339058,0.26376894482122226,0.8446533626297567
asid_42932,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.13424585869303773,0.08183632734530938,0.6854209947452035,0.05263403097598051,0.6531585400690679
asid_42933,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.01323207758331413,0.810379241516966,0.9915454872022607,0.8491876818249551,0.9831939374703871
asid_42938,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.035504049479770414,0.500998003992016,0.9494347101880466,0.6098001685407521,0.9345107885329526
asid_42946,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_42962,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.04825984562262938,0.4550898203592814,0.9425154535499046,0.4877419949606684,0.9173356266218196
asid_42968,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.18592542570170711,0.005988023952095809,0.3888425680285,0.007032228392629376,0.40912215200823276
asid_42971,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.00456813367086974,0.9500998003992016,1.0,0.9476604516593226,0.9986989064889192
asid_42972,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.06418187076081813,0.23353293413173654,0.8493611854631751,0.3558748123412939,0.8823527304355486
asid_42979,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.02525749180322093,0.7125748502994012,0.986875354151033,0.7165964112879624,0.9609709857729182
asid_42992,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.12351874903889559,0.029940119760479042,0.5544866944810739,0.07478025213268237,0.7143153501578315
asid_42993,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.03779879706289785,0.6307385229540918,0.967090741996549,0.5868765704206315,0.9304757905823058
asid_42994,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.09894545896741926,0.17564870259481039,0.79495178148335,0.15405343412937,0.7820822534227294
asid_43011,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.12317055538602881,0.0499001996007984,0.6131449675499301,0.07560966006029993,0.7143153501578315
asid_43020,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08287906030733524,0.39520958083832336,0.9223140096683174,0.23285509688631234,0.8330747677148933
asid_43044,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.021472250005097292,0.810379241516966,0.9915454872022607,0.7576299367056208,0.9710261406407985
asid_43060,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.02873145695515369,0.7105788423153693,0.986875354151033,0.6796359057689243,0.9492756413273268
asid_43065,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.010164848526283198,0.8702594810379242,0.9955248383821053,0.8838630038293704,0.9885407765970984
asid_43073,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.13383081895855053,0.03992015968063872,0.5817909635274905,0.05337610695799517,0.6531585400690679
asid_43083,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.05636471379004849,0.2375249500998004,0.851207121209903,0.41758801384937716,0.9025696512258614
asid_43087,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.006940226847993636,0.9161676646706587,1.0,0.9205561770566386,0.9924392542366459
asid_43090,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.046979911774430734,0.3912175648702595,0.9223140096683174,0.4993705394154414,0.9178036516580754
asid_43095,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06559054626509687,0.2554890219560878,0.8593940499479747,0.34539396800051136,0.8807771882771712
asid_43101,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0631579777564794,0.2654690618762475,0.8593940499479747,0.3636163915794973,0.8874177396778408
asid_43104,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.10154464160143585,0.10778443113772455,0.7270665769053609,0.14346905632381243,0.7748454264082693
asid_43108,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08612378847249624,0.19760479041916168,0.821818058249128,0.21500680739680142,0.8186574578290595
asid_43111,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.055053793786115794,0.4231536926147705,0.9320533751722417,0.42851765565702327,0.9088375431093187
asid_43120,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.16749540354197953,0.003992015968063872,0.3757622369939021,0.015347206463407306,0.4982985389701233
asid_43129,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.055766672680882846,0.36127744510978044,0.9143331491924882,0.42255374914261534,0.904339062620616
asid_43132,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43135,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.11669146245026653,0.1317365269461078,0.7605241615799617,0.09244778098945372,0.7169883751160191
asid_43150,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_16841,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.07174440252723266,0.281437125748503,0.8663501080646987,0.3019282110695445,0.8657989545960426
asid_43169,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0181608104537862,0.8562874251497006,0.994848712720635,0.7940965802839735,0.9763248548488398
asid_43173,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08043562203025963,0.2155688622754491,0.8307463970458785,0.24696722189964837,0.8365566304576877
asid_43194,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.019856112050892775,0.7405189620758483,0.9895008869182961,0.7753660268251037,0.9752675912573698
asid_43204,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.05317728881266952,0.3712574850299401,0.9189630389402136,0.4444467669670641,0.9098112997032314
asid_43207,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.12907771832069193,0.13373253493013973,0.7605241615799617,0.06250967711642588,0.67952373029723
asid_43236,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.060561348393211735,0.4091816367265469,0.9269603870201747,0.38371360323407055,0.8951980960400869
asid_43248,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.14740515000203905,0.033932135728542916,0.5755943733834107,0.03318155924604624,0.5954433166266051
asid_9643,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06814802491429321,0.20359281437125748,0.826617441808113,0.3268708314505038,0.876095802163576
asid_43265,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.006921976401437802,0.8842315369261478,0.998538832723308,0.9207644033899993,0.9924392542366459
asid_43266,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43275,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.057256735470028006,0.5229540918163673,0.9530990705627732,0.41024504192634237,0.9010999791031574
asid_43280,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.02631295986473536,0.6646706586826348,0.973105159543926,0.7052923308121859,0.9594377615812297
asid_43293,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.11545574879833939,0.05788423153692615,0.6406604267193768,0.09597550884701847,0.7169883751160191
asid_43295,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.025073692996918202,0.6986027944111777,0.983353638449538,0.7185712998419304,0.9610528559396011
asid_43297,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.14175185571264112,0.015968063872255488,0.46943362558550517,0.040624501337016575,0.6112753755318803
asid_43305,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.05145737036081573,0.39520958083832336,0.9223140096683174,0.45933674347065656,0.9138117357911821
asid_43307,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0626492858277062,0.3393213572854291,0.9068604130629077,0.36750116167953717,0.8905129591255699
asid_43309,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08148299069351701,0.18562874251497005,0.8083832335329341,0.24084695217048063,0.8365566304576877
asid_43318,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.020729901936906027,0.8223552894211577,0.9927480020544861,0.7657616378289409,0.972771733832683
asid_43324,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.11551675808296212,0.16966067864271456,0.7915955265458169,0.09579886453497549,0.7169883751160191
asid_43333,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.09533111011511221,0.11177644710578842,0.7360887980137286,0.16973696199942162,0.7855554175525618
asid_43348,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.04640132845737912,0.5409181636726547,0.9551267834700969,0.5046746953425187,0.9179717230588861
asid_43358,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.08332939059403476,0.5988023952095808,0.967090741996549,0.23031745758362282,0.8301085266780429
asid_43369,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43372,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.06664388243335612,0.3073852295409182,0.8903931267898986,0.3376859417900663,0.8807771882771712
asid_43380,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.012097192078550853,0.9181636726546906,1.0,0.8619876136514566,0.9846111373731571
asid_43389,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43398,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.027084846353944928,0.7524950099800399,0.9895008869182961,0.6970659438164231,0.9577610865335829
asid_43415,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.03195265840178124,0.6467065868263473,0.967090741996549,0.6460322957647928,0.9434393553588137
asid_43447,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43455,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.062499149503346535,0.25349301397205587,0.8593940499479747,0.36865260799410515,0.8905129591255699
asid_43472,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.12331579793503437,0.07584830339321358,0.6778776940891736,0.07526278628341465,0.7143153501578315
asid_43481,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43492,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.11814584678995509,0.05788423153692615,0.6406604267193768,0.08842906509268647,0.7155419799364976
asid_43532,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43555,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.00487012987012987,0.9441117764471058,1.0,0.9442057504411155,0.9986989064889192
asid_43564,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03860522467126007,0.6367265469061876,0.967090741996549,0.5789158607266053,0.9304757905823058
asid_43584,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06679140127865198,0.2874251497005988,0.8719568736542662,0.3366152660268036,0.8807771882771712
asid_1523,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.051315856927139504,0.3652694610778443,0.9176456098576597,0.46057410555765477,0.9138117357911821
asid_43600,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.07304931910195069,0.33532934131736525,0.9051510239190127,0.2931974390706011,0.8599623205774274
asid_43603,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.06342168787167882,0.8303393213572854,0.9940818479726661,0.361612569133101,0.8863222549702858
asid_43620,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.10410808550440416,0.09780439121756487,0.711178634934242,0.13358177838063448,0.7665022442672343
asid_43625,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.04760771808158863,0.5888223552894212,0.967090741996549,0.49364855392997464,0.9175248111483155
asid_43627,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.11488526589902387,0.043912175648702596,0.5975317269969345,0.09763981854393436,0.7201901784764677
asid_43644,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.048154448154537614,0.5269461077844312,0.9530990705627732,0.48869404628617363,0.9175248111483155
asid_43653,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43677,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.046460405966031466,0.8383233532934131,0.9943769499890373,0.5041317547260267,0.9179717230588861
asid_43680,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.01173915111545801,0.8562874251497006,0.994848712720635,0.8660334607853404,0.9856696220207358
asid_43704,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43705,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.07512340963780514,0.25748502994011974,0.8593940499479747,0.2796697727796839,0.8541314588674116
asid_43706,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_42428,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.022005625952994375,0.6846307385229541,0.9781801110215164,0.7518036590486914,0.9703939190468196
asid_43723,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0004905166678665037,0.9900199600798403,1.0,0.994375927310261,0.999466519269496
asid_43740,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.15410530798860253,0.04590818363273453,0.6054215476502008,0.025891303850642883,0.5669471670148435
asid_43742,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08901504944411896,0.16966067864271456,0.7915955265458169,0.19994663875910998,0.8034747203903384
asid_43767,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.11814764183185236,0.1437125748502994,0.7691658935649827,0.08842419288544848,0.7155419799364976
asid_43780,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08044981334455019,0.15568862275449102,0.7765509331361585,0.24688357917838163,0.8365566304576877
asid_43781,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.14385896190527425,0.023952095808383235,0.5228691553064085,0.0377007422791231,0.6020888077320583
asid_43793,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.15004883281052028,0.015968063872255488,0.46943362558550517,0.030119677416653636,0.5747371298159852
asid_43796,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0859094612245658,0.1596806387225549,0.7798788882038461,0.21615467580051373,0.8207276693676933
asid_43799,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.14058606536414256,0.027944111776447105,0.5399370750025373,0.04232254844585656,0.6121313565549986
asid_43804,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.018351640055589875,0.7405189620758483,0.9895008869182961,0.7919820816156184,0.9758299696620927
asid_43813,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0630855986119144,0.3213572854291417,0.8959580838323353,0.36416757400088917,0.887918086798746
asid_43848,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.021181477971360076,0.7904191616766467,0.9915454872022607,0.7608119456768202,0.9725695343855338
asid_43855,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_43863,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.04654647485139237,0.49101796407185627,0.9485679366178207,0.5033413028297293,0.9179717230588861
asid_43886,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03647515315361895,0.6047904191616766,0.967090741996549,0.6000509902178319,0.9312544485909781
asid_43927,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.17266116446613447,0.041916167664670656,0.5923689810461721,0.012420466534449032,0.4614250805588502
asid_43945,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.031250534032116084,0.6746506986027944,0.9758799052114295,0.6532989672642858,0.9457557203874332
asid_43960,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.020251160780264833,0.7145708582834331,0.986875354151033,0.7710194680595954,0.9745212774452472
asid_43968,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.030434081435115827,0.6307385229540918,0.967090741996549,0.6617900793402784,0.9467326009524898
asid_43976,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.07827183115816104,0.1656686626746507,0.7854715707217728,0.25995162501715047,0.8416265563285942
asid_44000,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.019477337226735402,0.7524950099800399,0.9895008869182961,0.7795401035191606,0.9758025494935483
asid_44036,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03001607605039142,0.6586826347305389,0.9714077666142489,0.6661541964927344,0.948105300008155
asid_44041,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.044826128872351566,0.626746506986028,0.967090741996549,0.5192633643676903,0.9219525008854182
asid_44048,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.04482107285003976,0.5389221556886228,0.9548163214238076,0.5193105361000654,0.9219525008854182
asid_44060,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03970680807842766,0.6227544910179641,0.967090741996549,0.5681236047441954,0.9304757905823058
asid_44113,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08288915791590228,0.26147704590818366,0.8593940499479747,0.23279798129517992,0.8330747677148933
asid_44121,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.11609374217049331,0.17365269461077845,0.7932665390501278,0.09414103133116093,0.7169883751160191
asid_37101,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03064806819715198,0.6427145708582834,0.967090741996549,0.6595603802459473,0.945766274807222
asid_44158,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.006770938595685141,0.9121756487025948,1.0,0.9224878572341889,0.9930795622042227
asid_44166,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44169,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0007339150410920282,0.9900199600798403,1.0,0.9915853022313059,0.999466519269496
asid_4174,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06613338515633281,0.26746506986027946,0.8593940499479747,0.34140781808986587,0.8807771882771712
asid_44179,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.002112927865803868,0.9620758483033932,1.0,0.9757774893675462,0.9986989064889192
asid_49207,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.005678972564530488,0.9301397205588823,1.0,0.9349582595827466,0.9960203242985132
asid_44186,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.07014827277985172,0.20958083832335328,0.8307463970458785,0.3128386296996981,0.8713300090524454
asid_44193,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.09645743136918325,0.10578842315369262,0.7211888515328148,0.16472711247841523,0.7855554175525618
asid_44201,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.015648913618805462,0.7904191616766467,0.9915454872022607,0.8220643190548389,0.9813740991632164
asid_44223,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.031247690441233024,0.626746506986028,0.967090741996549,0.6533284642210331,0.9457557203874332
asid_44232,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.11754927035665383,0.05389221556886228,0.6283342406096898,0.09006026493055652,0.7169883751160191
asid_44235,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.019846605052008137,0.7764471057884231,0.9915454872022607,0.7754707151681342,0.9752675912573698
asid_44255,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.09923811628688675,0.2694610778443114,0.8593940499479747,0.1528330471099962,0.7801328673375926
asid_44256,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.001424538864190668,0.9800399201596807,1.0,0.9836677914370466,0.9986989064889192
asid_44259,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.021142043669564074,0.7584830339321357,0.9895008869182961,0.7612437983541354,0.9725695343855338
asid_44265,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.13682651141832028,0.011976047904191617,0.45341052212917343,0.048209676312560755,0.6438959673012554
asid_44278,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.019197913960880608,0.7544910179640718,0.9895008869182961,0.7826233889716827,0.9758025494935483
asid_44281,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44295,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.13489383936478327,0.02594810379241517,0.5335221340885363,0.05149259579891568,0.6531585400690679
asid_44297,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0014545028536924222,0.9900199600798403,1.0,0.9833243061701976,0.9986989064889192
asid_44299,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.04700104073592475,0.4630738522954092,0.944372435808169,0.4991773977376077,0.9178036516580754
asid_44306,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44322,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.10120217456335766,0.2894211576846307,0.8719568736542662,0.1448310963542289,0.7753032181775028
asid_44347,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.04443896702997814,0.5269461077844312,0.9530990705627732,0.5228818544652312,0.9230078763632028
asid_44351,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06911992323478103,0.38323353293413176,0.9223140096683174,0.32000280841325807,0.8733352804230552
asid_44355,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03549218609312979,0.6387225548902196,0.967090741996549,0.6099196993130633,0.9345112495164097
asid_44358,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.1216016909923481,0.07584830339321358,0.6778776940891736,0.07943964377009137,0.7143153501578315
asid_44367,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44388,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.044466118705173675,0.43313373253493015,0.9333955964299709,0.5226276711414293,0.9229190887970851
asid_44390,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44393,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44401,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.00042647293712008716,0.9880239520958084,1.0,0.9951102179225643,0.999466519269496
asid_44404,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44440,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.08952900984419354,0.1437125748502994,0.7691658935649827,0.1973515856117441,0.8027139833627319
asid_44442,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44446,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0500260971181877,0.5508982035928144,0.9579018255282746,0.47193636659250804,0.9153258531497684
asid_44465,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.018664889942021264,0.8323353293413174,0.9943769499890373,0.7885143956630113,0.9758025494935483
asid_44469,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.16365654486382145,0.005988023952095809,0.3888425680285,0.01789653252815151,0.5157332446617205
asid_44478,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.09340277275728763,0.17365269461077845,0.7932665390501278,0.17857603180704046,0.7926998946361576
asid_44492,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.04303465354997875,0.6027944111776448,0.967090741996549,0.5361138481629316,0.9279027188902643
asid_44493,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0852922262409761,0.19161676646706588,0.8154243152020307,0.2194848413602825,0.8224669365801676
asid_44505,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.18603920558300627,0.007984031936127744,0.4015498414934836,0.0069968733010400495,0.40912215200823276
asid_44520,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.030699563594300438,0.6806387225548902,0.9775130589884061,0.6590242555235251,0.945766274807222
asid_7815,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0021134757852608833,0.9800399201596807,1.0,0.9757712099601469,0.9986989064889192
asid_44538,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.05420010384537804,0.45708582834331335,0.9436781732764276,0.43572314218537433,0.9096294044581885
asid_44541,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.20458751774541248,0.001996007984031936,0.3303071276801236,0.002964036497827138,0.32255348692154234
asid_44551,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0030911036811737016,0.9620758483033932,1.0,0.9645698870593296,0.9986989064889192
asid_44552,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.15041678408304796,0.1656686626746507,0.7854715707217728,0.02971325443960885,0.5731268810850038
asid_44558,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.07794544373846947,0.281437125748503,0.8663501080646987,0.2619501844069762,0.8433037000362648
asid_44568,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.06566322201363795,0.313373253493014,0.8913805325307245,0.3448585976995798,0.8807771882771712
asid_44575,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.03658581396353104,0.5449101796407185,0.9556886227544911,0.5989444927875218,0.9307410376174606
asid_44577,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0025797507249553744,0.9740518962075848,1.0,0.9704280661014827,0.9986989064889192
asid_44579,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.010463312085084556,0.8862275449101796,0.998538832723308,0.8804780252301864,0.9876507542392157
asid_44581,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.10422025778779506,0.10379241516966067,0.7190480618775952,0.1331613912564802,0.7665022442672343
asid_44586,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.02820331321278694,0.6307385229540918,0.967090741996549,0.6852085667650561,0.9515755136721001
asid_44598,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.03065345131404395,0.5808383233532934,0.967090741996549,0.6595043278423534,0.945766274807222
asid_44618,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.03677626490259673,0.6467065868263473,0.967090741996549,0.5970423273105295,0.9304757905823058
asid_44629,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.03042521488777034,0.5888223552894212,0.967090741996549,0.6618825314300256,0.9467328554958961
asid_44630,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08128282703204733,0.22355289421157684,0.837099523580576,0.24200832948116133,0.8365566304576877
asid_44632,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0028410652947347707,0.9720558882235529,1.0,0.9674341675906113,0.9986989064889192
asid_44639,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.05477950310155515,0.39520958083832336,0.9223140096683174,0.4308252434473262,0.9089664604080746
asid_44644,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.02990976783763238,0.6087824351297405,0.967090741996549,0.667265889472682,0.948105300008155
asid_44648,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0032025959634354602,0.9620758483033932,1.0,0.9632928465774369,0.9986989064889192
asid_44650,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.0279917818915299,0.6387225548902196,0.967090741996549,0.6874453190480989,0.9531336450585803
asid_44657,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.0699909923105208,0.6467065868263473,0.967090741996549,0.3139275062558614,0.8713300090524454
asid_43870,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.08509251404073873,0.21157684630738524,0.8307463970458785,0.2205701359685987,0.8236289403586557
asid_44671,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.02615089448546556,0.7624750499001997,0.9895008869182961,0.7070239357934633,0.9594377615812297
asid_44676,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.1006400732768202,0.1497005988023952,0.7747173646733413,0.14708794001507375,0.7769200217995366
asid_44680,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.043493256447587385,0.469061876247505,0.9454960413161888,0.5317743772563684,0.9258450891991076
asid_44717,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.05993668608382364,0.5548902195608783,0.9594158497968673,0.388647204324873,0.8979730528388026
asid_44724,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.05976143046671968,0.4351297405189621,0.9333955964299709,0.3900382359920729,0.8979730528388026
asid_44725,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.022554025237506686,0.6966067864271457,0.9820260550621757,0.7458278846227966,0.9696838680021114
asid_44745,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44749,supernatant,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_44751,supernatant,a*,Rhodotorula mucilaginosa,209,500,-0.055796925366522254,0.500998003992016,0.9494347101880466,0.4223017292293172,0.904339062620616
asid_44759,supernatant,a*,Rhodotorula mucilaginosa,209,500,0.025362828438462992,0.720558882235529,0.9882280619885748,0.7154654327082459,0.9608592757530371
