row ID,row m/z,row retention time,adduct
762,813.5433,5.351,[M+H]1+
11985,750.5011,7.552,[M+ACN+H]1+
2919,995.5959,4.864,[M+H]1+
13492,467.2946,4.806545,[M+H]1+
4535,1119.6228,5.013,[M+H]1+
10952,828.5352,5.372,[M+H]1+
6378,864.5561,4.802,[M+H]1+
1240,757.5541,7.535,[M+NH3+H]1+
341,985.6216,4.839,[M+H]1+
10776,806.4932,5.226726,[M+H]1+
30716,862.5064,7.540354,[M+H]1+
10616,752.5169,7.099483,[M+Na]1+
35941,648.4213,5.154846,[M+H]1+
14257,431.2151,4.83,[M+H]1+
990,784.5728,7.535,[M+Na]1+
36010,772.5116,5.768,[M+H]1+
20672,1196.3304,7.536405,[M+2H]2+
13688,791.5574,5.723,[M+2H]2+
29034,712.4517,5.221114,[M+H]1+
27494,268.2991,4.849964,[M-H2O+H]1+
905,302.3044,4.752,[M+H]1+
49440,862.5064,7.218895,[M+H]1+
19860,840.6192,7.517052,[M+H]1+
2395,844.5297,4.951,[M+H]1+
4677,731.5387,7.024291,[M+H]1+
11884,1007.6028,4.838,[M+H]1+
13749,312.3251,4.9,[M-H2O+H]1+
8355,826.5193,5.274547,[M+H]1+
1316,994.5924,4.864,[M+H]1+
25165,908.5096,4.692992,[M+H]1+
3782,975.6376,5.024423,[M+H]1+
587,993.5892,4.864,[M+H]1+
22026,632.2823,3.01428,[M+H]1+
357,812.5399,5.351,[M+H]1+
3310,808.509,5.314166,[M+2ACN+H]1+
17334,685.4622,5.595,[M+H]1+
3895,973.6215,4.97,[M+H]1+
34974,695.3673,5.228572,[M+H]1+
36885,1182.8181,7.535,[M+2H]2+
14435,527.2736,4.82,[M+2H]2+
7498,559.3074,4.968,[M-NH3+H2O+H]1+
41779,675.5148,6.134287,[M+H]1+
1561,811.5275,5.273,[M+H]1+
16647,694.4025,5.121482,[M+Na]1+
1575,728.5196,6.30171,[M+H]1+
2316,279.2309,5.392,[M+H]1+
8102,768.4779,5.261503,[M+H]1+
12910,1194.3175,7.544,[M+2H]2+
1653,458.2649,4.855,[M-H2O+H]1+
7065,1120.6262,5.022,[M+H]1+
12242,729.5231,6.281247,[M+H]1+
1282,340.2915,5.038,[M+H]1+
5730,976.6407,5.029346,[M+H]1+
8573,827.523,5.274,[M+H]1+
276,814.5557,5.442,[M+H]1+
9931,940.5232,7.548342,[M+K]1+
356,335.2569,4.83,[M+H]1+
9360,1020.6931,5.038,[M+H]1+
1109,949.6209,5.004,[M+H]1+
20427,559.8093,4.812,[M+H]1+
14866,804.0423,7.545422,[M+2H]2+
1221,832.5662,5.191949,[M+H]1+
22598,416.1317,1.304059,[M+H]1+
13093,1195.3239,7.536405,[M+2H]2+
41748,1257.0441,7.221,[M+H]1+
15860,648.3844,5.072595,[M+H]1+
14400,794.5292,7.56,[M+H]1+
3501,847.5486,5.014,[M+H]1+
10049,771.5332,5.448614,[M+H]1+
348,959.6057,5.038,[M+H]1+
13624,744.538,4.888,[M+K]1+
44930,464.3565,4.681025,[M+H]1+
864,830.5506,5.139,[M+H]1+
14736,751.5052,7.544,[M+ACN+H]1+
11645,567.3047,4.891,[M+H]1+
3240,1013.6522,4.907486,[M+H]1+
41065,575.8045,4.848379,[M+H]1+
3428,999.6274,4.942,[M+H]1+
9664,842.5139,5.174,[M+H]1+
23884,728.4472,5.132,[M+H]1+
31957,1182.3162,7.535,[M+2H]2+
27346,664.4157,5.361,[M+H]1+
10669,862.5409,5.176,[M+H]1+
1006,792.5139,5.425,[M+H]1+
8711,849.5045,5.139616,[M+Na]1+
8863,728.5195,7.552,[M+NH3+H]1+
32506,805.5051,7.305183,[M+H]1+
15066,744.5141,5.575,[M+H]1+
42081,793.5173,5.962818,[M+H]1+
4467,851.5203,5.218777,[M+Na]1+
666,804.5478,7.154167,[M+H]1+
3898,768.5142,5.314166,[M+H]1+
40507,797.5504,5.986035,[M+Na]1+
4568,509.5029,6.864,[M+H]1+
53011,840.6199,7.322505,[M+H]1+
20186,849.5641,5.112247,[M+H]1+
10384,796.5452,5.721,[M+H]1+
17864,1195.8271,7.536405,[M+2H]2+
12407,559.8089,4.978514,[M+H]1+
15945,792.5353,5.31,[M-H2O+H]1+
8440,560.8168,5.014,[M+2H]2+
4555,808.5085,5.168,[M+H]1+
16395,825.5068,5.103123,[M+H]1+
8844,618.3029,3.755594,[M+H]1+
2786,776.519,5.193,[M+H]1+
2177,829.538,5.202,[M+H]1+
9632,1122.6423,5.103,[M+H]1+
18871,972.6075,5.012,[M+Na]1+
34754,1195.3259,7.346786,[M+H]1+
1886,987.6283,4.839,[M+H]1+
12967,996.6089,4.91,[M+H]1+
10294,965.451,4.794,[M+H]1+
19878,405.7663,5.218777,[M+H]1+
17548,807.4968,5.226726,[M+H]1+
229,481.31,5.038,[M+H]1+
6963,844.5296,4.841,[M+H]1+
16428,810.5247,5.269286,[M+H]1+
12848,746.4574,5.062316,[M+H]1+
1871,829.5381,5.094,[M+H]1+
606,1011.6366,4.89,[M+H]1+
17802,716.4469,5.239583,[M+CH3OH+Na]1+
1904,826.5189,5.168,[M+H]1+
12953,476.3112,4.899,[M-H2O+H]1+
52255,821.5926,5.831055,[M+H]1+
2848,1014.656,4.912886,[M+H]1+
24034,619.3063,3.755594,[M+H]1+
5064,762.5254,5.39,[M+H]1+
4765,832.5063,5.282,[M+Na]1+
1100,828.5345,5.202,[M+H]1+
20943,330.2125,0.540227,[M+H]1+
9651,785.5463,7.228695,[M+H]1+
2090,793.5173,5.425,[M+H]1+
992,828.5346,5.094,[M+H]1+
41789,816.4904,6.073382,[M+K]1+
861,810.5243,5.282,[M+H]1+
30951,1221.9606,7.157315,[M+H]1+
32129,864.4958,5.174,[M+Na]1+
6117,561.3231,5.092,[M+H]1+
1173,333.1665,4.734,[M+Na]1+
9029,389.7712,5.489,[M+H]1+
2238,229.1541,0.608248,[M+H]1+
1118,795.5332,5.526,[M-H2O+H]1+
34531,795.5106,7.552,[M+NH3+H]1+
50479,801.0186,6.083359,[M+H]1+
1982,741.4866,5.332051,[M+K]1+
4452,1279.0284,7.190396,[M+H]1+
6657,705.2358,7.561018,[M+H]1+
30652,1090.6693,6.76025,[M+H]1+
28462,726.4286,5.245,[M+Na]1+
12983,576.3101,4.713019,[M+2H]2+
15965,784.4725,5.176,[M+H]1+
956,740.4833,5.332051,[M+K]1+
2409,850.517,5.218777,[M+Na]1+
5251,845.5333,5.252561,[M+H]1+
7849,792.563,5.57,[M-H2O+H]1+
38236,1222.962,7.134961,[M+H]1+
40683,334.1757,0.815834,[M+H]1+
10046,788.5402,5.401265,[M+H]1+
3651,827.5223,5.168,[M+H]1+
8088,762.4651,5.326,[M+K]1+
15912,405.274,5.495075,[M+H]1+
18669,856.5658,5.578,[M+H]1+
1430,796.5451,5.255,[M+H]1+
6143,739.4711,5.238,[M+H]1+
5763,320.0778,0.693,[M+Na]1+
30170,503.2632,4.791114,[M+2H]2+
4007,842.5142,5.332051,[M+H]1+
23467,1084.8291,5.729,[M+Na]1+
4490,848.501,5.139616,[M+Na]1+
11944,856.564,5.293564,[M+Na]1+
4022,812.5394,5.566562,[M+H]1+
32710,227.1021,0.536558,[M+H]1+
3805,826.5193,5.024286,[M-2H2O+H]1+
14125,577.5176,5.245094,[M+H]1+
29953,824.504,5.095,[M+H]1+
26223,816.5714,5.974244,[M+H]1+
1411,263.1382,1.18,[M+H]1+
6507,1121.6388,5.112,[M+H]1+
33031,1130.1218,7.06,[2M+H]1+
4946,835.5251,5.193,[M+Na]1+
687,299.0991,0.683,[M+H]1+
17081,602.3083,3.998438,[M+H]1+
25299,722.4214,4.682987,[M+H]1+
4609,791.5016,5.139616,[M-2H2O+H]1+
21398,355.1538,0.647862,[M+H]1+
14777,732.4413,5.208841,[M+H]1+
969,792.5142,5.218777,[M-2H2O+H]1+
48990,222.1482,2.632,[M+H]1+
9964,874.5512,7.555478,[M+NH3+H]1+
3845,1278.0277,7.190396,[M+H]1+
13100,1256.0421,7.140454,[M+H]1+
6490,860.5248,4.8465,[M+H]1+
2026,811.528,5.399,[M+H]1+
1762,300.0917,0.693,[M+H]1+
10290,817.5638,5.425,[M+H]1+
2532,790.4981,5.139616,[M-2H2O+H]1+
7229,304.2991,4.784979,[M+H]1+
5887,704.4468,5.24542,[M+H]1+
16218,315.1577,4.561932,[M-H2O+H]1+
3162,299.0995,0.919283,[M+H]1+
9163,1280.0309,7.190396,[M+H]1+
5444,506.2963,0.576888,[M+NH3+H]1+
31239,866.5119,5.261,[M+Na]1+
11405,836.5385,7.557983,[M+ACN+H]1+
3290,850.5166,5.072595,[M+Na]1+
2700,738.4675,5.238,[M+H]1+
39748,1105.4038,0.871254,[M+H]1+
10526,1133.6016,4.855,[M+H]1+
13544,263.1422,1.239,[M+H]1+
17761,684.5596,5.85824,[M+H]1+
12742,855.552,5.194791,[M+Na]1+
11109,688.4155,4.829,[M-H2O+H]1+
7953,300.0917,0.89755,[M+H]1+
15362,250.093,0.535109,[M+H]1+
7275,992.7417,5.808,[M+NH3+H]1+
37576,1182.8201,7.276865,[M+H]1+
30561,455.7009,3.299819,[M+2H]2+
9865,561.8245,5.112,[M+H]1+
10615,816.6375,5.837974,[M+H]1+
1979,300.0918,0.621469,[M+H]1+
10856,862.5405,4.771367,[M+H]1+
19367,844.5657,5.255,[M+H]1+
27054,1223.848,6.342,[M+H]1+
1443,779.5384,6.292005,[M+H]1+
26999,777.541,5.485,[M+H]1+
4499,1107.8164,5.578,[M+H]1+
13653,292.1284,0.843,[M+H]1+
49445,790.5562,5.997379,[M+H]1+
1090,810.5245,5.399,[M+H]1+
3886,818.5779,5.57,[M+H]1+
38564,227.1389,0.547447,[M+H]1+
26634,553.2056,0.871254,[M+2H]2+
6257,1195.8287,7.120289,[M+2H]2+
20461,770.5303,5.866,[M+H]1+
1483,299.0993,0.605356,[M+H]1+
7221,517.3706,5.27015,[M+Na]1+
46810,238.0751,0.621469,[M+H]1+
35675,424.362,6.803901,[M+NH3+H]1+
8432,1196.3307,7.120289,[M+2H]2+
3280,575.2817,7.364818,[M+H]1+
39935,382.0478,0.693,[M+H]1+
25390,1281.0345,7.190396,[M+H]1+
8307,904.6895,5.827983,[M+NH3+H]1+
11517,882.507,4.848379,[M+Na]1+
4707,575.4135,5.365,[M+Na]1+
10106,755.5018,5.273,[M+H]1+
22930,677.53,6.183926,[M+H]1+
33725,1149.5983,4.873,[M+H]1+
29222,611.4644,5.552548,[M+H]1+
24984,840.5347,5.23,[M+H]1+
34524,520.353,7.017,[M+H]1+
4271,730.5644,5.546,[M+NH3+H]1+
14065,801.5806,7.543,[M+H]1+
14588,549.4138,5.79,[M+NH3+2H]2+
10630,184.0634,0.537431,[M+H]1+
3121,510.3196,4.985,[M+H]1+
6851,671.3839,6.121,[M+Na]1+
17488,748.4518,5.142,[M+H]1+
14434,936.4971,4.649912,[M+Na]1+
2145,197.1281,8.053366,[M+H]1+
9302,786.525,5.347,[M+NH3+H]1+
17493,484.3037,4.89,[M+H]1+
34826,1466.9923,7.122575,[M+H]1+
231,794.5294,5.395,[M+H]1+
3408,1106.8136,5.578,[M+H]1+
3147,640.4422,6.16843,[M+2H]2+
12565,750.467,5.425,[M+H]1+
7921,816.5623,5.264,[M+H]1+
13047,672.5231,7.520629,[M+H]1+
15043,733.5148,5.504,[M+NH3+H]1+
46094,297.9625,0.621469,[M+H]1+
2565,187.1437,0.727814,[M+2H]2+
5284,783.5593,6.380666,[M+H]1+
5939,777.5224,5.193,[M+H]1+
479,795.5329,5.395,[M+H]1+
4394,255.1638,0.649,[M+H]1+
35994,241.2346,3.947611,[M+H]1+
8190,714.1845,7.590278,[M+H]1+
20458,864.5144,5.199898,[M+H]1+
17772,677.5303,6.252725,[M+H]1+
10058,213.1228,0.535656,[M+H]1+
5773,757.5177,5.378,[M+H]1+
23618,374.3251,4.723,[M+H]1+
2197,320.1595,0.972,[M+H]1+
23876,703.4348,5.158,[M+H]1+
13834,731.5595,6.056376,[M+Na]1+
49510,481.1519,0.587501,[M+H]1+
6636,185.1279,8.123,[M+H]1+
3014,1136.8571,5.938155,[M+H]1+
13159,365.2763,4.345339,[M+Na]1+
15462,599.3922,4.558066,[M-H2O+H]1+
17383,633.4526,7.371,[M+H]1+
9030,575.3035,4.819984,[M-H2O+H]1+
7028,546.3979,5.238545,[M+H]1+
1241,263.1382,1.171,[M+ACN+Na]1+
2753,235.1183,0.578,[M+H]1+
20928,293.2465,5.351,[M+H]1+
2133,324.1452,0.535218,[M+H]1+
7607,843.5172,5.31991,[M+H]1+
23950,640.5334,5.865899,[M+H]1+
24299,772.6033,6.831438,[M+H]1+
5973,784.4833,7.55,[M+Na]1+
18375,557.4447,5.26002,[M+NH3+H]1+
2517,263.1382,0.973,[M+H]1+
32690,453.1869,4.752441,[M+H]1+
3725,256.176,0.687,[M+H]1+
21209,609.449,5.22,[M+H]1+
28987,751.6249,6.831438,[M+H]1+
20205,506.2152,2.235,[M+H]1+
3884,353.2289,3.875754,[M+Na]1+
6311,834.6118,5.223366,[M+NH3+H]1+
36475,303.8826,0.539988,[M+H]1+
8591,1130.8611,5.57,[M+2Na-H]1+
954,814.5558,5.591,[M+H]1+
1873,815.5592,5.591,[M+H]1+
25646,909.6441,5.816,[M+Na]1+
13381,809.5402,5.476386,[M+H]1+
737,336.1657,1.950796,[M+H]1+
35460,800.5685,6.182817,[M+Na]1+
7260,528.2192,0.639869,[M+H]1+
15544,750.6215,6.831438,[M+H]1+
3066,734.4724,5.184,[M+H]1+
50020,380.3358,7.34408,[M+H]1+
20638,576.812,4.723,[M+2H]2+
45237,412.083,0.606839,[M+H]1+
44465,765.2521,1.099466,[M+H]1+
3853,759.5906,6.481579,[M+H]1+
5687,606.9679,6.058299,[M+2H]2+
986,699.4012,1.57232,[M+H]1+
25045,629.5004,7.530604,[M+H]1+
18963,744.5718,6.224,[M+Na]1+
43621,235.1687,4.727203,[M-H2O+H]1+
13251,288.2525,4.864015,[M+H]1+
40177,395.3292,5.06229,[M+H]1+
8129,453.1868,4.855031,[M+K]1+
2463,490.2885,4.838,[M+Na]1+
15646,856.5655,5.403,[M+H]1+
24839,1099.5966,4.949,[M+H]1+
32423,707.4295,4.829,[M+H]1+
17607,295.2257,5.188896,[M+H]1+
17414,548.8169,5.086,[M+2H]2+
1522,336.2603,4.83,[M+H]1+
15520,1192.8044,6.506782,[M+2H]2+
36,476.2751,4.855,[M+H]1+
27507,1075.5614,4.988,[M+H]1+
2259,304.2625,4.855,[M+Na]1+
34,480.3065,5.038,[M+H]1+
285,339.2882,5.038,[M+H]1+
915,800.5164,5.947432,[M+Na]1+
1728,801.5198,6.073382,[M+Na]1+
21364,1192.3032,6.582623,[M+2H]2+
10870,802.5225,6.075454,[M+Na]1+
7364,1036.7677,5.799,[M+NH3+H]1+
21143,854.5389,5.148,[M+Na]1+
1960,933.5895,5.023769,[M+H]1+
22782,741.4432,6.0621,[M+H]1+
39280,298.2312,0.683,[M+H]1+
396,455.2944,4.995,[M+H]1+
69,454.2909,4.994,[M+H]1+
52555,545.4008,5.719,[M+H]1+
11423,291.2307,5.273,[M+H]1+
8110,768.4777,5.072595,[M+H]1+
26974,1184.8403,5.562,[M+H]1+
12246,1194.821,7.543,[M+2H]2+
29101,297.132,4.860053,[M+H]1+
3750,460.2677,5.030923,[M+H]1+
19644,1193.3109,7.540354,[M+2H]2+
27944,190.1254,3.230357,[M+H]1+
15973,566.2971,4.8,[M+H]1+
17989,196.1328,0.540313,[M+H]1+
11464,504.2738,4.844972,[M+2H]2+
18728,826.5193,5.550224,[M+H]1+
10843,589.4263,6.157731,[M+Na]1+
1437,318.1801,1.409275,[M+K]1+
14378,833.5093,5.12137,[M+Na]1+
34604,513.3853,5.594149,[M+H]1+
2062,561.3952,7.530604,[M+Na]1+
51259,376.5693,7.619233,[M+H]1+
20592,863.5441,4.771367,[M+H]1+
1997,343.1874,0.537008,[M+2K-Na]1+
44969,241.1178,0.553935,[M+H]1+
5197,334.1538,3.095263,[M+H]1+
35666,584.4709,6.157731,[M+NH3+H]1+
50769,169.0757,1.28,[M+H]1+
6455,665.0095,6.308597,[M+2H]2+
5194,784.5069,5.39,[M+CH3OH+H]1+
4399,255.1221,4.734,[M+H]1+
21932,527.4009,5.799,[M+H]1+
42991,605.3276,4.27335,[M+H]1+
2401,429.3172,7.364818,[M+Na]1+
8598,512.4138,7.401932,[M+NH3+H]1+
35433,742.4622,5.26415,[M+H]1+
1163,211.1436,0.126026,[M+H]1+
6969,1195.3263,7.120289,[M+2H]2+
2097,605.4213,7.530604,[M+Na]1+
15132,772.6116,5.847965,[M+H]1+
27466,675.3696,7.367,[M+H]1+
7570,681.4919,5.742,[M+2H]2+
8936,277.2152,5.197802,[M-H2O+H]1+
3877,531.2557,7.364818,[M+Na]1+
8525,211.1475,4.724065,[M+H]1+
8637,325.1862,1.363773,[M+H]1+
52488,184.075,3.911996,[M+H]1+
8519,848.5178,5.314166,[M+K]1+
440,211.1435,8.024,[M+H]1+
25245,803.526,6.054994,[M+H]1+
9378,838.5532,5.564,[M+Na]1+
29451,329.3152,4.662974,[M+H]1+
24125,753.5206,6.932074,[M+Na]1+
28840,202.2161,3.156085,[M+H]1+
16086,905.6929,5.827983,[M+NH3+H]1+
10428,501.3744,6.107627,[M+Na]1+
33931,457.3484,5.719,[M+H]1+
6625,537.5345,5.843,[M+H]1+
5927,620.311,7.377707,[M+Na]1+
52622,443.3377,5.738397,[M+H]1+
29552,738.5031,6.843,[M+Na]1+
43087,768.5413,6.171212,[M+H]1+
3574,276.1703,0.533454,[M+H]1+
6146,355.2452,4.647481,[M+H]1+
19300,236.9563,7.589068,[M+H]1+
2245,637.9647,6.16843,[M+2H]2+
12749,424.3627,5.298516,[M+H]1+
6033,727.5048,6.709075,[M+2H]2+
15116,705.9827,5.741,[M+2H]2+
14940,327.2494,5.229779,[M+H]1+
10119,794.5294,5.489,[M+H]1+
7345,703.5051,5.741,[M+2H]2+
6092,785.5753,7.535,[M+Na]1+
8281,615.4528,5.761,[M+NH3+2H]2+
9320,643.2623,7.565316,[M-2H2O+H]1+
7472,795.5413,5.243515,[M+H]1+
18727,752.2571,1.189504,[M+H]1+
2066,240.2314,4.354234,[M+H]1+
42428,679.4476,6.127012,[M+H]1+
22602,608.3946,6.391,[M+H]1+
1869,242.1859,0.535128,[M+H]1+
7009,215.1388,0.536582,[M+H]1+
3254,343.2944,4.357783,[M+H]1+
12591,281.1489,0.572701,[M+2H]2+
4163,635.4869,6.16843,[M+2H]2+
21032,768.1196,0.642,[M+H]1+
13695,466.4082,5.587,[M+H]1+
14505,595.3793,5.229779,[M+H]1+
29135,399.2151,5.111,[M+H]1+
30648,671.5195,6.541115,[M+H]1+
3192,758.5872,6.49696,[M+H]1+
11587,183.1124,0.579887,[M+H]1+
16855,759.5928,5.548,[M+H]1+
28702,795.5433,5.301,[M+Na]1+
37874,356.2785,5.159144,[M+H]1+
46729,1124.8966,5.808,[M+H]1+
4056,195.1012,4.894,[M+H]1+
23851,584.3074,4.845,[M+H]1+
27647,765.5309,5.452,[M+Na]1+
3844,501.3059,4.907955,[M+H]1+
28606,349.1974,4.023718,[M+H]1+
36540,526.2659,4.781241,[M+H]1+
3623,934.5934,5.023769,[M+H]1+
715,960.6091,5.038,[M+H]1+
35407,776.57,6.803,[M+NH3+H]1+
7548,1033.618,4.899,[M+Na]1+
1836,308.2938,5.038,[M+H]1+
1436,436.2805,4.994,[M-H2O+H]1+
16379,715.5078,7.549245,[M+H]1+
45368,496.2554,4.77038,[M+H]1+
34189,632.2799,2.534518,[M+H]1+
42128,675.5145,5.937289,[M+H]1+
8091,567.3046,4.837,[M+2H]2+
33005,384.5556,7.599264,[M+H]1+
9855,831.2321,3.409192,[M+H]1+
26083,1131.5865,4.8,[M+H]1+
15829,455.1991,3.299819,[M+2H]2+
11132,785.5108,5.39,[M+CH3OH+H]1+
3350,295.1645,0.534218,[M+2H]2+
1734,329.1486,0.932,[M+H]1+
26060,424.3619,7.354055,[M+NH3+H]1+
9584,593.4539,5.184,[M+H]1+
14630,386.2946,6.911,[M+H]1+
15849,790.5488,5.15,[M+H]1+
2741,473.343,7.389421,[M+Na]1+
1528,329.1488,1.010213,[M-2H2O+H]1+
35264,584.4713,6.803,[M+H]1+
22871,677.4788,7.371,[M+H]1+
5737,953.5588,4.933,[M+H]1+
37872,407.3257,4.772286,[M+H]1+
31536,1173.802,5.77,[M+H]1+
8721,860.6635,5.827983,[M+NH3+H]1+
2507,661.2729,7.565316,[M-H2O+H]1+
15669,604.3236,4.280257,[M+H]1+
16120,185.1321,4.724065,[M-H2O+H]1+
45723,285.2775,8.51875,[M+H]1+
46642,699.2198,7.619233,[M+H]1+
46229,279.231,0.025978,[M+H]1+
15550,267.1223,4.766212,[M+H]1+
13711,751.5176,5.321,[M+Na]1+
46244,427.3016,7.412445,[M+H]1+
2349,777.4231,1.242489,[M+H]1+
9229,430.3206,7.364818,[M+Na]1+
27479,177.054,3.118824,[M+H]1+
4644,422.3836,5.404,[M+H]1+
17604,259.1413,0.536768,[M+H]1+
2350,318.2998,3.918132,[M+H]1+
27461,596.5071,5.87864,[M+H]1+
8316,677.4814,5.433,[M+Na]1+
15567,589.4266,7.371,[M+H]1+
7768,488.3635,5.385,[M+Na]1+
9879,214.2162,5.22051,[M+NH3+H]1+
5126,466.4095,5.385,[M+H]1+
1253,443.3335,5.394,[M+CH3OH+H]1+
11560,258.2788,4.627526,[M+NH3+H]1+
7647,589.4265,5.47668,[M+H]1+
14414,496.4189,7.520629,[M+H]1+
1854,272.258,3.985978,[M+H]1+
5361,556.441,5.27015,[M+NH3+H]1+
880,304.1763,0.563885,[M+ACN+H]1+
15312,545.4006,7.371,[M+H]1+
9257,363.2129,4.8,[M+Na]1+
6477,225.1592,0.701286,[M-NH3+H]1+
15404,766.5276,5.201532,[M+H]1+
13550,656.5287,5.65,[M+H]1+
2698,237.1116,4.734,[M-H2O+H]1+
6990,468.3889,5.280281,[M+NH3+H]1+
41800,383.2756,7.393956,[M+H]1+
1651,242.1857,0.704576,[M+H]1+
6762,808.5067,7.544,[M+2Na-H]1+
5493,352.1646,1.897551,[M+H]1+
15060,473.2237,1.1031,[M+2H]2+
3179,312.3251,5.797,[M+H]1+
38172,513.3052,4.407512,[M+H]1+
7504,223.1435,1.443,[M+H]1+
10103,746.494,5.478,[M+H]1+
989,813.5436,5.479386,[M+H]1+
1017,324.2031,0.536548,[M-H2O+H]1+
12311,760.5944,6.570159,[M+H]1+
36361,724.606,6.729,[M+H]1+
16593,996.6006,5.279225,[M+NH3+H]1+
30376,226.2157,4.252747,[M+H]1+
3033,363.2976,5.321,[M+Na]1+
12385,502.3719,5.248286,[M+H]1+
9536,507.3272,5.248286,[M+H]1+
27841,451.2079,5.004,[M+Na]1+
50657,507.1059,4.889495,[M+H]1+
27907,495.1265,5.015977,[M+2Na-H]1+
1285,462.2962,5.038,[M-H2O+H]1+
9213,483.3147,5.046,[M+H]1+
38979,603.5204,7.025246,[M+K]1+
38789,742.4471,6.073382,[M+H]1+
43094,600.2927,3.750418,[M-H2O+H]1+
10963,1230.0157,7.099,[M+H]1+
6681,240.2313,3.947611,[M+H]1+
53017,632.2826,2.798204,[M+H]1+
22105,577.5179,4.802101,[M+H]1+
21797,577.5171,4.883,[M+H]1+
9395,788.5165,6.171212,[M+Na]1+
12957,688.5181,7.393956,[M+NH3+H]1+
2528,649.4473,7.530604,[M+Na]1+
34747,257.2468,8.455481,[M+H]1+
7834,747.5312,5.732,[M+2H]2+
12487,715.1896,7.578036,[M+H]1+
11047,545.4004,6.157731,[M+Na]1+
5193,758.5563,7.534,[M+NH3+H]1+
6205,650.4507,7.530604,[M+Na]1+
18845,604.3236,4.391186,[M+H]1+
43555,265.2519,8.465566,[M+H]1+
18310,819.5809,5.57,[M+H]1+
25247,354.3356,5.181,[M-H2O+H]1+
34888,678.4818,6.157731,[M+Na]1+
3604,577.5179,7.561,[M+H]1+
8050,532.3893,5.365,[M+Na]1+
47824,716.5496,7.416,[M+H]1+
37328,628.4973,6.159205,[M+NH3+H]1+
14392,576.4164,5.365,[M+Na]1+
50350,834.5903,6.184903,[M+H]1+
18257,762.5261,4.812,[M+H]1+
4217,1141.8125,5.938155,[M+H]1+
4293,473.3433,6.803,[M+Na]1+
4068,510.4356,5.385,[M+H]1+
4181,332.3301,4.919,[M+H]1+
1133,211.1438,8.583,[M+H]1+
46063,159.0648,0.924,[M+H]1+
2202,457.3493,5.487,[M+Na]1+
6424,760.5093,4.883071,[M+H]1+
4908,352.1647,1.987175,[M+H]1+
31092,177.9571,7.633324,[M+H]1+
9146,320.171,0.545,[M+H]1+
30232,568.3087,4.836,[M+H]1+
8367,556.4398,7.430858,[M+NH3+H]1+
321,537.5338,5.654,[M+H]1+
22499,768.5955,5.543473,[M+H]1+
4956,375.1286,1.697347,[M+H]1+
5561,774.5905,5.53752,[M+ACN+H]1+
5295,444.3372,5.385,[M+CH3OH+H]1+
1787,285.1342,0.538559,[M+Na]1+
4619,548.4246,5.828024,[M+2H]2+
5723,271.1949,0.744761,[M+H]1+
18555,630.4756,5.167,[M+H]1+
504,812.5402,5.479386,[M+H]1+
14347,478.2335,5.177,[M+Na]1+
6006,168.0652,2.705141,[M+H]1+
19246,284.0557,2.329,[M+Na]1+
5916,722.5898,6.215,[M+H]1+
21828,684.4714,5.741,[M+2H]2+
41127,539.4136,5.292342,[M+H]1+
15753,770.5876,6.293738,[M+Na]1+
50991,567.2558,4.998,[M+H]1+
43252,381.2621,4.752123,[M+H]1+
22242,335.1505,5.117,[M+H]1+
36099,415.2397,4.881,[M+H]1+
16690,534.2934,5.003,[M+K]1+
4269,962.4321,4.723,[M+H]1+
23738,1383.0376,6.364692,[M+H]1+
4144,608.3171,4.847,[M+H]1+
1556,338.2759,4.933,[M+H]1+
1583,318.1805,1.559,[M-H2O+H]1+
20806,407.3358,5.317765,[M-NH3+H]1+
21540,794.5062,7.544,[M+NH3+H]1+
5434,1251.9985,7.087,[M+Na]1+
37977,726.5016,6.341,[M+H]1+
19874,833.6354,5.617092,[M+H]1+
27293,451.362,5.307634,[M+H]1+
43303,716.5491,6.157731,[M+NH3+H]1+
250,779.5375,5.928926,[M+H]1+
100,778.5347,5.983193,[M+H]1+
9622,363.3098,5.336,[M+H]1+
52625,349.1973,4.251299,[M+H]1+
3677,496.4202,5.478,[M+NH3+H]1+
47629,210.9323,0.540497,[M+H]1+
12409,633.4523,6.157731,[M+Na]1+
18368,576.5046,4.838,[M+H]1+
9493,587.31,5.951,[M+H]1+
6248,211.1473,4.022648,[M+H]1+
49091,285.278,8.991,[M+H]1+
8911,832.6318,5.617092,[M+H]1+
8735,413.3225,7.408,[M+H]1+
7030,575.501,4.811,[M+H]1+
6139,678.4756,5.211273,[M+H]1+
4159,295.1646,0.83365,[M+H]1+
24721,266.1717,3.760489,[M+Na]1+
20644,327.2005,5.365,[M+H]1+
3728,570.4581,5.365,[M+NH3+H]1+
47053,569.3676,4.407512,[M+H]1+
14596,727.9958,5.732,[M+2H]2+
18309,724.3207,4.848,[M+Na]1+
4210,159.1569,3.966566,[M+H]1+
36571,513.4103,5.894508,[M+H]1+
6701,1102.8402,5.57,[M+H]1+
44984,474.2561,4.725966,[M+Na]1+
2368,378.1476,1.556,[M+H]1+
6164,309.3259,5.084,[M+H]1+
4596,235.1072,0.833341,[M+H]1+
7198,528.276,0.567232,[M+H]1+
509,736.6057,6.448,[M+H]1+
13661,344.2977,4.357783,[M+H]1+
22840,741.2712,2.5446,[M+H]1+
49286,583.4891,6.929338,[M+H]1+
3697,744.5739,5.769,[M+H]1+
22024,481.2778,4.997637,[M+H]1+
